fumForcedId,playId,teamId,playerId,fumForcedPosition,fumForcedTurnover,fumForcedNull
12610177,12017989,1540,20090112.0,S,1.0,0
12610178,12018069,2250,20100028.0,DL,1.0,0
12610179,12018177,1540,20130132.0,DE,0.0,0
12610180,12018472,1540,20150200.0,CB,0.0,0
12610181,12018540,1540,20130036.0,DB,1.0,0
12610182,12018699,1540,20090177.0,S,0.0,0
12610183,12018735,1540,20130217.0,DE,0.0,0
12610184,12018754,1540,20130602.0,DE,1.0,0
12610185,12018819,1540,20140085.0,DE,1.0,0
12610186,12018826,5110,20140047.0,LB,0.0,0
12610187,12018878,810,20120700.0,WR,0.0,0
12610188,12018961,810,20160009.0,LB,1.0,0
12610189,12019229,1200,20100571.0,SS,1.0,0
12610190,12019233,1800,20020002.0,DE,1.0,0
12610191,12019310,1200,20160189.0,DB,0.0,0
12610192,12019316,1200,20150645.0,DT,1.0,0
12610193,12019356,1200,20150645.0,DT,0.0,0
12610194,12019357,1200,20150645.0,DT,1.0,0
12610195,12019523,1800,20150725.0,CB,1.0,0
12610196,12019758,2200,20090041.0,CB,0.0,1
12610197,12019905,1800,20090026.0,OLB,1.0,0
12610198,12020089,1800,20160088.0,LB,1.0,0
12610199,12020157,1800,20140551.0,LB,0.0,1
12610200,12020317,1800,20090026.0,OLB,1.0,0
12610201,12020643,1800,20150210.0,DT,1.0,0
12610202,12020766,2120,20160579.0,OLB,1.0,0
12610203,12020912,810,20120089.0,DT,0.0,0
12610204,12020948,2120,20120026.0,LB,0.0,0
12610205,12021057,920,20100054.0,DE,0.0,0
12610206,12021293,2200,20030138.0,OLB,0.0,0
12610207,12021515,2250,20160005.0,CB,0.0,0
12610208,12021534,2250,20100010.0,DE,0.0,0
12610209,12021715,2120,20080117.0,S,1.0,0
12610210,12021726,2120,20130129.0,LB,1.0,0
12610211,12021818,2120,20120950.0,LB,1.0,0
12610212,12021848,2120,20120026.0,LB,0.0,1
12610213,12021933,2120,20160576.0,LB,0.0,0
12610214,12022201,4400,20160102.0,LB,0.0,0
12610215,12022265,4400,20080113.0,S,1.0,0
12610216,12022463,2120,20150043.0,LB,0.0,0
12610217,12022523,325,20100685.0,LB,1.0,0
12610218,12022697,810,20150142.0,DB,0.0,0
12610219,12022708,2200,20090041.0,CB,0.0,0
12610220,12022722,2200,20100032.0,CB,0.0,0
12610221,12022813,2200,20130520.0,CB,1.0,0
12610222,12023119,2120,20140001.0,LB,1.0,0
12610223,12023148,2200,20120922.0,ILB,0.0,0
12610224,12023227,2200,20080167.0,OLB,1.0,0
12610225,12023292,2250,20070034.0,LB,0.0,1
12610226,12023304,2200,20030138.0,OLB,1.0,0
12610227,12023505,2310,20140609.0,DB,0.0,0
12610228,12023677,3900,20070170.0,CB,0.0,0
12610229,12023887,2200,20080167.0,OLB,1.0,0
12610230,12023892,4400,20160175.0,LB,1.0,0
12610231,12023895,4400,20150153.0,LB,0.0,0
12610232,12023976,2200,20150109.0,S,1.0,0
12610233,12023982,2200,20080167.0,OLB,1.0,0
12610234,12024225,2250,20160069.0,DE,0.0,0
12610235,12024317,920,20090038.0,LB,1.0,0
12610236,12024659,1400,20110002.0,LB,1.0,0
12610237,12024672,2250,20140093.0,OC,0.0,0
12610238,12024831,1800,20140021.0,DB,0.0,0
12610239,12024989,2120,20060024.0,CB,0.0,0
12610240,12025021,2200,20040420.0,S,0.0,0
12610241,12025187,2250,20160069.0,DE,0.0,0
12610242,12025245,2250,20160069.0,DE,0.0,0
12610243,12025330,2250,20130033.0,S,1.0,0
12610244,12025380,2520,20120015.0,LB,0.0,0
12610245,12025664,2250,20130136.0,S,0.0,0
12610246,12025805,2100,20090013.0,LB,1.0,0
12610247,12025952,1400,20140996.0,LB,0.0,0
12610248,12025995,1400,20140525.0,LB,0.0,0
12610249,12026036,2310,20110136.0,RB,1.0,0
12610250,12026050,2310,20140609.0,DB,1.0,0
12610251,12026142,2310,20140131.0,DB,1.0,0
12610252,12026197,2310,20110635.0,DB,1.0,0
12610253,12026226,1800,20160565.0,DT,1.0,0
12610254,12026268,2310,20150172.0,LB,1.0,0
12610255,12026330,2310,20140087.0,DB,1.0,0
12610256,12026372,2310,20150118.0,LB,1.0,0
12610257,12026475,2310,20110639.0,DB,0.0,0
12610258,12026531,2310,20110639.0,DB,1.0,0
12610259,12026587,2310,20100594.0,OLB,0.0,0
12610260,12026602,2310,20140087.0,DB,1.0,0
12610261,12026617,2310,20110136.0,RB,1.0,0
12610262,12026655,3430,20110050.0,S,1.0,0
12610263,12026810,2520,20140005.0,DE,1.0,0
12610264,12027056,4400,20110018.0,DT,1.0,1
12610265,12027387,4900,20060758.0,CB,0.0,0
12610266,12027540,4900,20120058.0,LB,1.0,0
12610267,12027558,2310,20100005.0,SS,1.0,0
12610268,12027588,2310,20120011.0,DT,1.0,0
12610269,12027795,3800,20120021.0,LB,0.0,0
12610270,12027796,2510,20160206.0,WR,0.0,0
12610271,12027815,3800,20150058.0,LB,0.0,0
12610272,12027826,3800,20130066.0,LB,1.0,0
12610273,12027860,3800,20130066.0,LB,0.0,0
12610274,12027919,200,20150008.0,OLB,0.0,1
12610275,12027962,200,20120035.0,DT,1.0,0
12610276,12027975,200,20150008.0,OLB,1.0,0
12610277,12028060,610,20130440.0,LB,1.0,0
12610278,12028147,610,20100031.0,DE,0.0,0
12610279,12028237,750,20050014.0,LB,0.0,0
12610280,12028396,2510,20120033.0,WR,0.0,0
12610281,12028564,2310,20140609.0,DB,0.0,0
12610282,12028632,2510,20120016.0,DE,0.0,0
12610283,12028648,2510,20120016.0,DE,1.0,0
12610284,12028736,2700,20130046.0,LB,1.0,0
12610285,12028817,2510,20140041.0,DB,1.0,0
12610286,12028821,3410,20160010.0,CB,0.0,0
12610287,12028886,3410,20160687.0,WR,0.0,0
12610288,12028898,3410,20120072.0,DE,0.0,0
12610289,12029066,2510,20110014.0,DE,0.0,0
12610290,12029139,2510,20130030.0,LB,1.0,0
12610291,12029154,4500,20140170.0,DB,0.0,0
12610292,12029244,2510,20160984.0,DE,0.0,0
12610293,12029246,4500,20120448.0,TE,0.0,0
12610294,12029263,2510,20140188.0,DB,1.0,0
12610295,12029334,2700,20050454.0,DE,1.0,0
12610296,12029364,3800,20080050.0,DT,0.0,0
12610297,12029416,2700,20120038.0,DE,0.0,0
12610298,12029566,2700,20120453.0,S,1.0,0
12610299,12029634,2700,20140650.0,S,0.0,0
12610300,12029812,2700,20050454.0,DE,1.0,0
12610301,12029899,2700,20160038.0,CB,0.0,0
12610302,12029935,2700,20050454.0,DE,1.0,1
12610303,12029976,1050,20130088.0,LB,1.0,0
12610304,12030085,3200,20140962.0,DB,0.0,1
12610305,12030107,3200,20160667.0,CB,0.0,0
12610306,12030129,3200,20100027.0,CB,1.0,0
12610307,12030168,3430,20090453.0,DL,0.0,0
12610308,12030182,2700,20050454.0,DE,0.0,0
12610309,12030221,2700,20050454.0,DE,0.0,0
12610310,12030291,3430,20100009.0,RB,0.0,0
12610311,12030513,2700,20110173.0,CB,1.0,0
12610312,12030633,2100,20140112.0,DL,1.0,0
12610313,12030707,2700,20110062.0,RB,1.0,0
12610314,12030775,2700,20110173.0,CB,0.0,0
12610315,12030992,3000,20090216.0,CB,0.0,0
12610316,12031053,3800,20120021.0,LB,1.0,0
12610317,12031211,3000,20100046.0,DT,1.0,0
12610318,12031253,3000,20140009.0,LB,0.0,0
12610319,12031270,3000,20100100.0,DE,1.0,0
12610320,12031341,3000,20070102.0,DE,1.0,0
12610321,12031355,1200,20120113.0,LB,1.0,0
12610322,12031568,3000,20150045.0,LB,1.0,0
12610323,12031597,3000,20150088.0,DE,0.0,0
12610324,12031604,1800,20150725.0,CB,0.0,0
12610325,12031659,3000,20100100.0,DE,0.0,0
12610326,12031696,3000,20070102.0,DE,1.0,0
12610327,12031801,3000,20100100.0,DE,1.0,1
12610328,12031814,3000,20070102.0,DE,0.0,0
12610329,12031948,2200,20040420.0,S,1.0,0
12610330,12031981,2200,20030138.0,OLB,1.0,0
12610331,12032441,4400,20160951.0,S,1.0,0
12610332,12032472,3000,20110683.0,DE,1.0,0
12610333,12032474,4400,20160768.0,LB,0.0,0
12610334,12032487,4400,20140231.0,LB,0.0,0
12610335,12032501,4400,20150858.0,DT,1.0,0
12610336,12032659,325,20160447.0,LB,1.0,0
12610337,12032740,610,20120052.0,LB,0.0,0
12610338,12032777,610,20120052.0,LB,1.0,0
12610339,12032920,810,20080040.0,CB,1.0,0
12610340,12033236,3200,20120693.0,RB,1.0,0
12610341,12033296,3200,20120197.0,DB,1.0,0
12610342,12033311,2120,20120840.0,RB,0.0,0
12610343,12033414,2120,20110091.0,LB,1.0,0
12610344,12033524,2120,20130717.0,CB,0.0,0
12610345,12033770,2700,20150145.0,CB,1.0,0
12610346,12033772,3200,20130083.0,DB,1.0,0
12610347,12033808,3200,20110647.0,LB,1.0,0
12610348,12033846,2700,20120453.0,S,0.0,0
12610349,12033863,2700,20110173.0,CB,0.0,0
12610350,12033884,3200,20110037.0,DE,1.0,0
12610351,12033951,3200,20130091.0,DB,0.0,0
12610352,12034030,3200,20150101.0,DE,1.0,0
12610353,12034103,3200,20160214.0,LB,1.0,0
12610354,12034162,3430,20110030.0,DL,0.0,0
12610355,12034343,3200,20140040.0,LB,1.0,0
12610356,12034457,3200,20150032.0,DT,0.0,0
12610357,12034535,4600,20080500.0,K,0.0,0
12610358,12034537,4600,20100133.0,SS,1.0,0
12610359,12034802,325,20160448.0,DT,1.0,0
12610360,12034851,325,20160445.0,LB,0.0,0
12610361,12035087,3300,20120230.0,LB,1.0,0
12610362,12035208,1400,20140031.0,DB,1.0,0
12610363,12035235,1400,20120126.0,DE,1.0,0
12610364,12035454,2510,20140013.0,DT,1.0,0
12610365,12035469,3300,20160012.0,DL,1.0,0
12610366,12035581,2520,20120015.0,LB,1.0,0
12610367,12035731,2520,20130012.0,CB,0.0,0
12610368,12035798,3300,20120949.0,CB,1.0,0
12610369,12035840,3900,20070015.0,LB,0.0,0
12610370,12035882,3900,20130206.0,LB,1.0,1
12610371,12035941,4600,20080092.0,DE,1.0,0
12610372,12036157,4900,20160011.0,CB,0.0,0
12610373,12036261,325,20070037.0,FS,1.0,0
12610374,12036575,810,20110103.0,LB,0.0,0
12610375,12036589,3410,20100015.0,DE,0.0,0
12610376,12036611,920,20120454.0,LB,0.0,0
12610377,12036811,1200,20130832.0,DE,1.0,0
12610378,12036817,3410,20140174.0,LB,0.0,0
12610379,12036855,1200,20080143.0,CB,0.0,0
12610380,12036907,3410,20120039.0,CB,1.0,0
12610381,12036959,3410,20160109.0,LB,0.0,0
12610382,12036961,3410,20070018.0,CB,1.0,0
12610383,12036971,1540,20090112.0,S,0.0,1
12610384,12037100,2700,20150889.0,LB,0.0,0
12610385,12037101,2700,20140814.0,DE,0.0,0
12610386,12037143,2700,20140125.0,S,1.0,0
12610387,12037247,3200,20130052.0,LB,0.0,0
12610388,12037263,3410,20160691.0,S,1.0,0
12610389,12037266,3200,20130006.0,DE,0.0,1
12610390,12037267,3200,20150972.0,DB,1.0,0
12610391,12037302,3410,20140823.0,DE,1.0,0
12610392,12037446,3300,20130015.0,S,1.0,0
12610393,12037458,3300,20160673.0,DB,1.0,0
12610394,12037470,3300,20130213.0,LB,1.0,0
12610395,12037734,3410,20080016.0,CB,0.0,0
12610396,12037794,5110,20090408.0,NT,0.0,0
12610397,12037830,5110,20060115.0,S,1.0,0
12610398,12037840,3410,20100015.0,DE,0.0,0
12610399,12037862,5110,20140047.0,LB,0.0,0
12610400,12037871,3410,20140152.0,S,0.0,0
12610401,12037982,3430,20080158.0,TE,0.0,0
12610402,12038037,325,20160042.0,LB,1.0,0
12610403,12038186,3430,20160083.0,LB,1.0,0
12610404,12038195,3430,20130013.0,DL,1.0,0
12610405,12038476,3430,20130675.0,S,1.0,0
12610406,12038720,3430,20140018.0,S,0.0,0
12610407,12038891,2700,20050454.0,DE,1.0,0
12610408,12039077,3200,20140962.0,DB,1.0,0
12610409,12039177,3200,20080002.0,DE,1.0,0
12610410,12039195,3410,20100015.0,DE,0.0,0
12610411,12039206,3410,20120552.0,DT,1.0,0
12610412,12039330,3430,20151121.0,LB,0.0,1
12610413,12039363,3410,20160692.0,DE,0.0,0
12610414,12039511,4600,20080092.0,DE,0.0,0
12610415,12039870,2520,20140005.0,DE,1.0,0
12610416,12039892,750,20130148.0,LB,0.0,0
12610417,12040051,2520,20140005.0,DE,1.0,0
12610418,12040199,2520,20140005.0,DE,1.0,0
12610419,12040482,2520,20110242.0,LB,1.0,0
12610420,12040498,2200,20130520.0,CB,0.0,0
12610421,12040675,2310,20140023.0,DE,1.0,0
12610422,12040701,2520,20100103.0,ILB,1.0,0
12610423,12040771,2520,20130205.0,DT,0.0,0
12610424,12040803,2520,20130205.0,DT,1.0,0
12610425,12040972,4600,20160634.0,LB,1.0,0
12610426,12041031,2520,20110125.0,RB,0.0,0
12610427,12041105,2100,20120086.0,LB,1.0,0
12610428,12041230,200,20150008.0,OLB,1.0,0
12610429,12041267,200,20160017.0,SS,0.0,0
12610430,12041481,3700,20100013.0,DE,0.0,0
12610431,12041656,3700,20100145.0,CB,0.0,0
12610432,12041842,3700,20090046.0,DE,1.0,0
12610433,12041896,3700,20120444.0,S,1.0,0
12610434,12041963,3000,20130025.0,CB,1.0,0
12610435,12041966,3700,20100013.0,DE,0.0,0
12610436,12041968,3700,20130147.0,DE,0.0,0
12610437,12042029,3700,20140079.0,DB,0.0,0
12610438,12042237,3700,20160196.0,S,0.0,0
12610439,12042256,3430,20150698.0,S,1.0,0
12610440,12042302,3430,20160701.0,S,1.0,0
12610441,12042427,3700,20120012.0,DT,1.0,0
12610442,12042473,3700,20120140.0,LB,1.0,0
12610443,12042487,3700,20120012.0,DT,1.0,0
12610444,12042528,4900,20160813.0,LB,0.0,0
12610445,12042595,4900,20130043.0,CB,1.0,1
12610446,12042599,3700,20130147.0,DE,0.0,0
12610447,12042779,5110,20140102.0,DB,0.0,0
12610448,12042807,5110,20110016.0,LB,1.0,0
12610449,12042877,3900,20070015.0,LB,0.0,0
12610450,12043074,920,20130190.0,HB,0.0,0
12610451,12043155,3900,20020452.0,LB,1.0,0
12610452,12043247,3900,20150022.0,LB,0.0,0
12610453,12043264,3900,20090007.0,WR,1.0,0
12610454,12043308,3900,20130017.0,LB,1.0,0
12610455,12043349,3900,20150212.0,LB,1.0,0
12610456,12043391,1200,20140034.0,DE,0.0,0
12610457,12043538,3900,20020452.0,LB,1.0,0
12610458,12043586,3900,20100178.0,LB,0.0,0
12610459,12043595,1540,20120574.0,CB,1.0,0
12610460,12043638,1540,20160111.0,S,0.0,0
12610461,12043671,3900,20151031.0,DT,0.0,0
12610462,12043678,1540,20130146.0,DE,0.0,0
12610463,12043699,3900,20140046.0,DE,1.0,0
12610464,12043777,3900,20140046.0,DE,0.0,0
12610465,12043892,3900,20151252.0,CB,0.0,0
12610466,12043923,3900,20020452.0,LB,1.0,0
12610467,12043932,3900,20090047.0,SS,1.0,0
12610468,12043999,3200,20070033.0,DT,0.0,0
12610469,12044002,3900,20130017.0,LB,1.0,0
12610470,12044129,3900,20120478.0,LB,1.0,0
12610471,12044259,3410,20090664.0,LB,1.0,0
12610472,12044359,3900,20150212.0,LB,0.0,0
12610473,12044374,3430,20130675.0,S,0.0,0
12610474,12044453,3430,20150006.0,DL,1.0,0
12610475,12044633,3900,20150932.0,CB,1.0,0
12610476,12044873,4400,20120154.0,ILB,1.0,0
12610477,12044936,4400,20160175.0,LB,1.0,0
12610478,12045009,4400,20120018.0,LB,1.0,0
12610479,12045018,2250,20160069.0,DE,1.0,0
12610480,12045302,4400,20120018.0,LB,0.0,0
12610481,12045593,3300,20110024.0,DE,0.0,0
12610482,12045602,3300,20160061.0,S,1.0,0
12610483,12045645,4400,20120018.0,LB,0.0,0
12610484,12045656,4400,20120018.0,LB,1.0,0
12610485,12045659,2520,20120015.0,LB,0.0,0
12610486,12045743,2520,20100103.0,ILB,1.0,0
12610487,12045908,4500,20150747.0,LB,1.0,0
12610488,12046203,4400,20120154.0,ILB,1.0,0
12610489,12046461,200,20130022.0,CB,0.0,0
12610490,12046462,200,20110042.0,DE,0.0,0
12610491,12046466,4600,20080092.0,DE,1.0,0
12610492,12046497,200,20160017.0,SS,0.0,0
12610493,12046814,4600,20110099.0,LB,1.0,0
12610494,12046816,750,20140060.0,DE,0.0,0
12610495,12047071,4600,20160977.0,DT,1.0,0
12610496,12047334,4600,20080092.0,DE,0.0,0
12610497,12047374,4600,20110154.0,DB,0.0,1
12610498,12047482,4600,20080190.0,NT,0.0,0
12610499,12047558,4600,20140108.0,DE,0.0,0
12610500,12047853,4600,20080092.0,DE,0.0,0
12610501,12047952,4500,20100091.0,LB,1.0,0
12610502,12047968,4600,20120669.0,DB,0.0,0
12610503,12048117,4500,20110522.0,LB,0.0,0
12610504,12048123,3800,20140084.0,LB,0.0,0
12610505,12048159,3800,20120920.0,TE,1.0,0
12610506,12048161,4500,20130018.0,DB,0.0,0
12610507,12048585,2120,20150216.0,DT,1.0,0
12610508,12048751,4500,20160776.0,DT,0.0,0
12610509,12048824,2510,20140029.0,DE,1.0,0
12610510,12048876,2510,20120115.0,DB,0.0,0
12610511,12048942,3200,20130091.0,DB,0.0,0
12610512,12048946,3200,20120025.0,LB,0.0,0
12610513,12048989,3200,20060135.0,OLB,0.0,0
12610514,12049016,4500,20060772.0,LB,0.0,1
12610515,12049201,3300,20120230.0,LB,1.0,0
12610516,12049271,3300,20130015.0,S,1.0,0
12610517,12049393,3430,20151121.0,LB,0.0,1
12610518,12049505,4600,20080190.0,NT,1.0,0
12610519,12049525,4600,20150063.0,DE,0.0,0
12610520,12049718,4900,20151223.0,CB,1.0,0
12610521,12049749,4900,20120058.0,LB,0.0,0
12610522,12049773,4900,20100003.0,DT,0.0,0
12610523,12049810,200,20160115.0,LB,1.0,0
12610524,12049826,200,20130022.0,CB,1.0,0
12610525,12049846,4900,20100003.0,DT,1.0,0
12610526,12050011,750,20130738.0,DE,1.0,0
12610527,12050171,4900,20160039.0,DE,1.0,0
12610528,12050189,4900,20130126.0,DL,1.0,0
12610529,12050253,4900,20090018.0,DE,0.0,0
12610530,12050358,4900,20090018.0,DE,0.0,0
12610531,12050413,1050,20150012.0,DL,1.0,0
12610532,12050535,1400,20100038.0,SS,1.0,0
12610533,12050617,4900,20110093.0,S,0.0,1
12610534,12050689,4900,20120058.0,LB,1.0,0
12610535,12050774,2510,20110014.0,DE,1.0,0
12610536,12050988,2520,20110242.0,LB,0.0,0
12610537,12051017,4900,20160039.0,DE,1.0,0
12610538,12051177,2520,20140005.0,DE,0.0,0
12610539,12051220,4900,20160039.0,DE,0.0,0
12610540,12051308,4600,20160972.0,LS,0.0,0
12610541,12051311,4600,20080190.0,NT,1.0,0
12610542,12051318,4900,20120058.0,LB,1.0,0
12610543,12051376,5110,20120477.0,S,0.0,0
12610544,12051550,750,20110567.0,DE,0.0,0
12610545,12051602,750,20110190.0,DB,1.0,0
12610546,12051838,2100,20090095.0,S,1.0,0
12610547,12051974,2100,20140151.0,LB,1.0,0
12610548,12052168,2100,20120086.0,LB,1.0,0
12610549,12052492,2200,20150816.0,DT,1.0,0
12610550,12052809,3000,20100046.0,DT,1.0,0
12610551,12052892,2520,20120015.0,LB,1.0,0
12610552,12053102,2100,20150177.0,LB,0.0,0
12610553,12053105,4400,20150488.0,LB,1.0,0
12610554,12053116,4400,20160764.0,S,0.0,0
12610555,12053238,5110,20060115.0,S,1.0,0
12610556,12053341,5110,20060008.0,FS,0.0,0
12610557,12053423,750,20130738.0,DE,1.0,0
12610558,12053508,750,20100432.0,NT,1.0,0
12610559,12053604,1050,20120237.0,LB,0.0,0
12610560,12053617,5110,20130499.0,LB,1.0,0
12610561,12053634,5110,20090032.0,DE,1.0,0
12610562,12053787,5110,20120143.0,CB,1.0,0
12610563,12053812,5110,20140047.0,LB,0.0,0
12610564,12053993,5110,20120143.0,CB,1.0,0
12610565,12054080,3000,20100046.0,DT,1.0,0
12610566,12054356,5110,20150141.0,LB,1.0,0
12610567,12054462,5110,20150998.0,S,1.0,0
12610568,12054488,5110,20160829.0,DE,0.0,0
12610569,12054687,5110,20110016.0,LB,0.0,0
12610570,12054737,3900,20140015.0,LB,0.0,0
13250948,13086046,610,20120589.0,DB,0.0,0
13250949,13086072,2250,20140144.0,OLB,0.0,0
13250950,13086110,2310,20140132.0,LB,0.0,0
13250951,13086266,200,20170149.0,FS,1.0,0
13250952,13086498,750,20100244.0,FS,0.0,0
13250953,13086552,3300,20170067.0,RB,0.0,0
13250959,13087007,3000,20100100.0,DE,0.0,0
13250960,13087291,200,20140147.0,FS,1.0,0
13250961,13087508,2250,20160069.0,DE,1.0,0
13250970,13088071,2250,20160036.0,OLB,1.0,0
13250971,13088111,3200,20140040.0,OLB,0.0,0
13250972,13088184,3700,20170014.0,DE,1.0,0
13250975,13088627,3700,20100013.0,DE,1.0,0
13250003,13000288,2520,20140107.0,DT,1.0,0
13250004,13000305,3800,20160250.0,ILB,0.0,0
13250005,13000358,3800,20110510.0,LB,1.0,0
13250006,13000437,325,20140134.0,DE,0.0,0
13250007,13000447,325,20140134.0,DE,0.0,0
13250008,13000784,750,20150169.0,LB,1.0,0
13250009,13000885,2120,20170593.0,LB,0.0,0
13250010,13001184,920,,,0.0,0
13250011,13001275,1050,20160440.0,DT,1.0,0
13250012,13001316,3300,20160120.0,DT,0.0,0
13250013,13001391,1050,20170524.0,LB,1.0,0
13250014,13001414,3700,20120012.0,DT,1.0,0
13250015,13001437,1800,20150725.0,CB,1.0,0
13250016,13001467,1800,20160131.0,ILB,1.0,0
13250017,13001515,3700,20170760.0,DB,1.0,0
13250018,13001532,3700,20150113.0,DT,0.0,0
13250019,13001540,3700,20160240.0,DE,0.0,0
13250020,13001702,1540,20170250.0,DE,0.0,0
13250021,13001870,4500,20170878.0,LB,1.0,0
13250022,13002036,4400,20170151.0,DB,0.0,0
13250023,13002061,4600,20140127.0,DB,1.0,0
13250024,13002072,1200,20140119.0,MLB,0.0,0
13250025,13002100,1200,20160212.0,SS,0.0,0
13250026,13002115,1200,20150645.0,DT,0.0,0
13250027,13002121,1200,20150236.0,OLB,1.0,0
13250028,13002184,2510,20150758.0,LB,0.0,0
13250029,13002357,2700,20170651.0,DB,1.0,0
13250030,13002481,2250,20160496.0,CB,1.0,0
13250031,13002594,3900,20150669.0,DB,0.0,0
13250032,13002830,3430,20140620.0,DT,1.0,0
13250048,13004375,810,20120020.0,WR,0.0,0
13250049,13004712,1050,20090203.0,DB,1.0,0
13250050,13004823,2200,20160408.0,DB,1.0,0
13250051,13004829,2200,20130006.0,LB,1.0,0
13250052,13004964,1540,20130188.0,DE,0.0,0
13250053,13004997,1540,20170053.0,CB,0.0,1
13250054,13005009,3430,20130667.0,LB,0.0,0
13250055,13005232,2120,20150876.0,OLB,1.0,0
13250056,13005264,2120,20170169.0,CB,0.0,0
13250057,13005288,2120,20160575.0,DE,1.0,0
13250058,13005368,2250,20150003.0,DE,0.0,0
13250059,13005549,3300,20110897.0,CB,1.0,0
13250060,13005625,2700,20110173.0,CB,0.0,0
13250061,13005638,2700,20110173.0,CB,0.0,0
13250062,13005675,325,20170451.0,LB,1.0,0
13250063,13005926,2520,20170750.0,DB,0.0,0
13250064,13005974,610,20050645.0,OLB,1.0,0
13250065,13006073,3700,20160474.0,LB,1.0,0
13250066,13006084,3700,20160240.0,DE,0.0,0
13250067,13006175,200,20160115.0,OLB,0.0,0
13250068,13006312,3000,20030005.0,CB,0.0,0
13250069,13006385,4600,20170249.0,RB,1.0,0
13250070,13006450,3000,20170220.0,DL,1.0,0
13250071,13006527,1400,20170529.0,DB,1.0,0
13250072,13006631,2100,20130083.0,DB,1.0,0
13250073,13006771,2100,20160222.0,OLB,1.0,0
13250074,13006897,5110,20160976.0,LB,0.0,0
13250093,13008416,200,20110020.0,DE,0.0,0
13250094,13008426,200,20160017.0,SS,1.0,0
13250095,13008468,3800,20150058.0,OLB,1.0,0
13250096,13008480,200,20120158.0,DE,1.0,0
13250097,13008529,200,20150042.0,CB,1.0,0
13250098,13008729,325,20160447.0,ILB,1.0,0
13250099,13008839,2520,20160726.0,DB,1.0,0
13250100,13008865,1200,20130081.0,DE,0.0,0
13250101,13008979,1800,20170061.0,SAF,0.0,0
13250102,13008985,1800,20160565.0,DT,0.0,0
13250103,13009033,1800,20160565.0,DT,1.0,0
13250104,13009075,3200,20140962.0,CB,1.0,0
13250105,13009412,4400,20160003.0,DE,1.0,0
13250106,13009506,2510,20160167.0,DB,1.0,0
13250107,13009884,2120,20170600.0,NT,1.0,0
13250108,13009982,3410,20161016.0,RB,0.0,0
13250109,13010073,3700,20120059.0,DE,1.0,0
13250110,13010166,2700,20150913.0,K,1.0,0
13250111,13010248,2200,20130129.0,LB,1.0,0
13250112,13010573,4600,20100540.0,DB,1.0,0
13250113,13010636,4900,20110093.0,SS,1.0,0
13250114,13010750,1050,20160181.0,DE,1.0,0
13250115,13010901,810,20100044.0,OLB,1.0,0
13250116,13010905,2100,20130481.0,LB,1.0,0
13250117,13011019,920,20170073.0,DE,1.0,0
13250138,13012546,2250,20160226.0,DE,0.0,0
13250139,13012599,2250,20160496.0,CB,0.0,0
13250140,13012674,610,20160681.0,DB,1.0,0
13250141,13012789,610,20160637.0,DE,1.0,0
13250142,13012901,3900,20170770.0,DB,1.0,0
13250143,13012937,750,20170476.0,CB,1.0,0
13250144,13013037,810,20170480.0,LB,0.0,0
13250145,13013422,2200,20140154.0,LB,1.0,0
13250146,13013450,920,20140148.0,CB,0.0,0
13250147,13013472,2200,20150151.0,NT,1.0,0
13250148,13013522,920,20170498.0,DB,0.0,0
13250149,13013578,2310,20100594.0,OLB,0.0,0
13250150,13013910,3200,20170677.0,DB,1.0,0
13250151,13013974,3410,20110195.0,OLB,1.0,0
13250152,13014038,3410,20170741.0,LB,0.0,0
13250153,13014125,325,20170016.0,DB,1.0,0
13250154,13014127,3300,20170196.0,DE,1.0,0
13250155,13014187,3300,20170703.0,CB,1.0,0
13250156,13014320,3430,20140060.0,DE,1.0,0
13250157,13014382,3700,20150113.0,DT,0.0,0
13250158,13014444,4600,20120709.0,DB,1.0,0
13250159,13014462,4600,20160634.0,LB,0.0,0
13250160,13014602,4600,20110637.0,OLB,0.0,0
13250161,13014618,4500,20170229.0,DB,1.0,0
13250162,13014661,4500,20100217.0,LB,1.0,0
13250163,13014718,4400,20140165.0,NT,1.0,0
13250164,13014835,4900,20150968.0,LB,1.0,0
13250183,13016867,200,20170149.0,CB,0.0,0
13250184,13016973,325,20030010.0,OLB,1.0,0
13250185,13017100,1050,20130052.0,OLB,0.0,0
13250186,13017252,1200,20160034.0,OLB,0.0,0
13250187,13017475,4400,20120154.0,ILB,1.0,0
13250188,13017506,1540,20090112.0,FS,0.0,0
13250189,13017623,1540,20160046.0,DT,1.0,0
13250190,13017769,1800,20120132.0,DE,1.0,0
13250191,13017903,2250,20160069.0,DE,1.0,0
13250192,13017921,2250,20160069.0,DE,1.0,0
13250193,13017970,2250,20150003.0,DE,1.0,0
13250194,13018049,2510,20120065.0,CB,1.0,0
13250195,13018085,2200,20090041.0,FS,0.0,0
13250196,13018145,2510,20160629.0,OLB,0.0,0
13250197,13018253,3300,20130148.0,LB,0.0,0
13250198,13018339,3200,20150064.0,SS,1.0,0
13250199,13018425,2310,20140023.0,OLB,0.0,0
13250200,13018539,750,20130738.0,DE,1.0,0
13250201,13018638,4500,20160133.0,CB,1.0,0
13250202,13018799,2520,20140005.0,DE,0.0,1
13250203,13018842,3700,20120012.0,DT,1.0,0
13250204,13018975,3700,20100013.0,DE,1.0,0
13250228,13020739,200,20150008.0,OLB,1.0,0
