sackId,playId,teamId,playerId,sackPosition,sackType,sackYards,sackEnd,sackNull
13369649,13078213,4900,20150163,DE,1.0,-8,in bounds,0
13369650,13078228,750,20160077,CB,1.0,-2,in bounds,0
13369651,13078244,750,20130044,DT,1.0,-7,in bounds,0
13369652,13078259,1050,20151098,DB,1.0,-7,in bounds,0
13369653,13078295,1050,20170001,DE,1.0,-8,in bounds,0
13369654,13078315,1050,20130054,CB,1.0,-7,in bounds,0
13369655,13078338,1050,20170065,DT,1.0,-7,in bounds,0
13369656,13078361,810,20110103,OLB,1.0,-4,in bounds,0
13369657,13078367,1050,20160648,OLB,1.0,-3,in bounds,0
13369658,13078422,1540,20130005,DE,1.0,-6,in bounds,0
13369659,13078454,1540,20130005,DE,1.0,-4,in bounds,0
13369660,13078521,1540,20130005,DE,1.0,-6,in bounds,0
13369661,13078573,920,20100054,DE,1.0,-5,in bounds,0
13369662,13078574,920,20170116,DE,1.0,-9,in bounds,0
13369663,13078587,1200,20170028,DE,1.0,-4,in bounds,0
13369664,13078622,1200,20130832,DE,1.0,-7,in bounds,0
13369665,13078637,1200,20140034,DE,1.0,-22,in bounds,0
13369666,13078672,4600,20130003,DE,1.0,-5,in bounds,0
13369667,13078674,4600,20170090,CB,1.0,-5,in bounds,0
13369668,13078717,4600,20150063,DE,1.0,-11,in bounds,0
13369669,13078732,4600,20090496,DE,1.0,-6,in bounds,0
13369670,13078762,1800,20160027,NT,1.0,-9,in bounds,0
13369671,13078798,1800,20160088,OLB,1.0,-4,in bounds,0
13369672,13078851,3000,20150011,CB,1.0,-4,in bounds,0
13369673,13078854,1800,20160027,NT,1.0,-2,in bounds,0
13369674,13078907,3900,20160608,DB,1.0,-6,in bounds,0
13369675,13078919,3900,20110031,DE,1.0,-1,in bounds,0
13369676,13078958,3900,20110031,DE,1.0,-2,in bounds,0
13369677,13078967,3900,20160608,DB,1.0,-6,in bounds,0
13369678,13078979,3900,20160608,DB,1.0,-16,in bounds,0
13369679,13078994,2120,20140001,OLB,1.0,-10,in bounds,1
13369680,13079020,3900,20120086,LB,1.0,-4,in bounds,0
13369681,13079030,3900,20140046,DE,1.0,-7,in bounds,0
13369682,13079142,2700,20170022,DE,1.0,-3,in bounds,0
13369683,13079224,3200,20170131,DT,1.0,-4,in bounds,0
13369684,13079247,3200,20140212,LB,1.0,-6,in bounds,0
13369685,13079284,3200,20140212,LB,1.0,-1,in bounds,0
13369686,13079315,610,20060134,DT,1.0,-6,in bounds,0
13369687,13079318,3200,20150032,DT,1.0,-15,in bounds,0
13369688,13079341,610,20100031,DE,1.0,0,in bounds,0
13369689,13079349,3200,20140962,CB,1.0,-13,in bounds,0
13369690,13079368,3200,20170131,DT,1.0,0,in bounds,0
13369691,13079402,200,20120035,DE,1.0,-10,in bounds,0
13369692,13079414,3300,20110024,DE,1.0,-5,in bounds,0
13369693,13079469,3300,20110024,DE,1.0,-5,in bounds,0
13369694,13079506,3300,20100638,DE,1.0,-3,in bounds,0
13369695,13079508,3300,20100638,DE,1.0,-3,in bounds,0
13369696,13079533,3300,20160012,DT,1.0,-8,in bounds,0
13369697,13079540,4400,20120154,ILB,1.0,-9,in bounds,0
13369698,13079620,4400,20170225,DE,1.0,-4,in bounds,0
13369699,13079670,4400,20130772,SS,1.0,-8,in bounds,0
13369700,13079751,3700,20080002,DE,1.0,-7,in bounds,1
13369701,13079799,2520,20160044,DE,1.0,-9,in bounds,0
13369702,13079817,3700,20080002,DE,1.0,-3,in bounds,0
13369703,13079821,2520,20140804,DE,1.0,-16,in bounds,0
13369704,13079916,4500,20170003,DE,1.0,-2,in bounds,0
13369705,13079966,2250,20160069,DE,1.0,-4,in bounds,0
13369706,13080087,2510,20160629,MLB,1.0,-6,in bounds,0
13369707,13080288,5110,20150038,OLB,1.0,-3,in bounds,0
13369708,13080321,5110,20110016,OLB,1.0,-10,in bounds,0
13369709,13080339,5110,20110016,OLB,1.0,-7,in bounds,0
13369710,13080365,5110,20150038,OLB,1.0,-2,in bounds,0
13370089,13081906,200,20150137,DT,1.0,-11,in bounds,0
13370090,13081973,750,20120009,MLB,1.0,-6,in bounds,0
13370091,13081995,200,20150008,OLB,1.0,-8,in bounds,0
13370092,13082168,325,20160146,OLB,1.0,-9,in bounds,0
13370093,13082194,920,20100054,DE,1.0,-9,in bounds,0
13370094,13082227,1400,20140235,DE,1.0,-8,in bounds,0
13370095,13082304,2310,20160037,DE,1.0,-10,in bounds,0
13370096,13082309,2310,20170183,LB,1.0,-1,in bounds,0
13370097,13082310,2310,20170059,LB,1.0,-7,in bounds,0
13370098,13082327,2310,20170059,LB,1.0,-10,in bounds,0
13370099,13082340,2310,20140170,CB,1.0,0,in bounds,0
13370100,13082348,1400,20170051,DE,1.0,-7,in bounds,0
13370101,13082422,1540,20130005,DE,1.0,-10,in bounds,0
13370102,13082426,1800,20090026,OLB,1.0,-8,in bounds,0
13370103,13082449,1540,20130005,DE,1.0,-12,in bounds,0
13370104,13082459,1800,20120132,DE,1.0,-10,in bounds,0
13370105,13082463,1540,20130005,DE,1.0,-9,in bounds,0
13370106,13082471,1540,20130100,DT,1.0,-9,in bounds,0
13370107,13082542,2120,20140001,OLB,1.0,-10,in bounds,0
13370108,13082631,2200,20160116,DT,1.0,-8,in bounds,0
13370109,13082645,2200,20110037,OLB,1.0,-5,in bounds,0
13370110,13082701,4400,20120018,OLB,1.0,-6,in bounds,0
13370111,13082780,4400,20160003,DE,1.0,-6,in bounds,0
13370112,13082787,2520,20120015,OLB,1.0,-7,in bounds,0
13370113,13082883,4500,20160103,DT,1.0,-9,in bounds,0
13370114,13082897,4500,20140108,DE,1.0,-6,in bounds,0
13370115,13082970,4500,20060126,DE,1.0,-5,in bounds,0
13370116,13083019,610,20090538,OLB,1.0,-8,in bounds,0
13370117,13083026,2700,20050454,DE,1.0,-5,in bounds,0
13370118,13083047,2700,20120038,DE,1.0,-5,in bounds,0
13370119,13083064,2700,20100163,FS,1.0,0,in bounds,0
13370120,13083118,2700,20170654,DE,1.0,-8,in bounds,0
13370121,13083197,810,20160477,DE,1.0,-2,in bounds,0
13370122,13083249,3000,20070102,DE,1.0,-7,in bounds,0
13370123,13083286,810,20110103,OLB,1.0,-7,in bounds,0
13370124,13083334,3430,20130233,OLB,1.0,-6,in bounds,0
13370125,13083359,3430,20150096,DE,1.0,-6,in bounds,0
13370126,13083383,3200,20140212,LB,1.0,-8,in bounds,0
13370127,13083455,3430,20150096,DE,1.0,-5,in bounds,1
13370128,13083463,3200,20160580,DE,1.0,-7,in bounds,0
13370129,13083483,3200,20020452,OLB,1.0,-9,in bounds,0
13370130,13083484,3200,20020452,OLB,1.0,-1,in bounds,0
13370131,13083527,3410,20120072,DE,1.0,-6,in bounds,0
13370132,13083542,3410,20140174,OLB,1.0,-10,in bounds,0
13370133,13083562,5110,20110016,OLB,1.0,-7,in bounds,0
13370134,13083570,5110,20110016,OLB,1.0,-4,in bounds,0
13370135,13083632,3410,20100015,DE,1.0,-6,in bounds,0
13370136,13083700,1200,20170584,DE,1.0,-1,in bounds,0
13370137,13083706,3700,20130147,DE,1.0,-7,in bounds,0
13370138,13083711,1200,20130026,DE,1.0,-9,in bounds,0
13370139,13083740,1200,20160189,CB,1.0,-14,in bounds,0
13370140,13083815,3900,20100010,DE,1.0,-8,in bounds,0
13370141,13083817,3900,20160058,SS,1.0,-12,in bounds,0
13370142,13083841,1050,20170185,DT,1.0,-6,in bounds,0
13370143,13083877,3900,20170030,OLB,1.0,-1,in bounds,0
13370144,13083882,1050,20170001,DE,1.0,-4,in bounds,0
13370145,13083884,3900,20130206,ILB,1.0,-7,in bounds,0
13370146,13083910,3900,20120470,LB,1.0,-7,in bounds,0
13370147,13083926,3900,20100010,DE,1.0,-7,in bounds,0
13370148,13083941,1050,20160065,DE,1.0,-5,in bounds,0
13370149,13083993,3800,20120021,OLB,1.0,-6,in bounds,0
13370150,13084039,3800,20120021,OLB,1.0,-13,in bounds,1
13370151,13084041,3800,20150722,DT,1.0,-17,in bounds,0
13370152,13084051,3800,20120021,OLB,1.0,-3,in bounds,0
13370153,13084109,4600,20130003,DE,1.0,-2,in bounds,0
13370154,13084210,3300,20110024,DE,1.0,-7,in bounds,0
13370155,13084218,4900,20150163,DE,1.0,-7,in bounds,0
13370156,13084245,3300,20160061,FS,1.0,-11,in bounds,0
13370157,13084283,4900,20090249,DT,1.0,-7,in bounds,0
13370158,13084307,2250,20130717,CB,1.0,-8,in bounds,1
13370159,13084335,2250,20110003,DT,1.0,-4,in bounds,0
13370160,13084393,2250,20170595,DT,1.0,-7,in bounds,0
13370161,13084405,2100,20110077,DE,1.0,-2,in bounds,0
13370162,13084411,2250,20150003,DE,1.0,-7,in bounds,0
13370163,13084444,2100,20090013,OLB,1.0,-10,in bounds,0
13375761,13086143,2100,20090013,OLB,0.5,-8,in bounds,0
13375762,13086289,2510,20120014,NT,0.5,-7,in bounds,0
13375763,13086304,2510,20090046,OLB,0.5,-3,in bounds,0
13372371,13025642,920,20170116,LB,0.5,-13,in bounds,0
13372372,13025730,1050,20160099,MLB,0.5,-9,in bounds,0
13372373,13025925,2250,20080050,DE,0.5,-7,in bounds,0
13372374,13026109,4400,20110018,DE,0.5,-6,in bounds,0
13372375,13027270,5110,20100680,LB,0.5,-6,in bounds,0
13372376,13027343,5110,20160152,DT,0.5,-8,in bounds,0
13372597,13028904,3800,20150829,NT,0.5,-10,in bounds,0
13372598,13029305,3900,20150022,OLB,0.5,-9,in bounds,0
13372599,13031188,4600,20170102,DT,0.5,-3,in bounds,0
13372600,13031278,4600,20090496,DE,0.5,-14,in bounds,0
13372601,13031420,3410,20080016,CB,0.5,-9,in bounds,0
13372823,13033774,2310,20100594,OLB,0.5,-6,in bounds,0
13372824,13033781,2310,20110070,OLB,0.5,-6,in bounds,0
13372825,13033873,4500,20150046,FS,0.5,-6,in bounds,0
13372826,13033933,4500,20150017,DE,0.5,-1,in bounds,0
13372827,13033948,2200,20110037,OLB,0.5,-8,in bounds,0
13372828,13033958,4500,20160007,DT,0.5,-11,in bounds,0
13372829,13034330,2700,20100163,FS,0.5,-9,in bounds,0
13372830,13034982,2250,20130556,DT,0.5,-7,in bounds,0
13372831,13035110,3200,20140040,OLB,0.5,-5,in bounds,0
13373049,13037457,325,20160132,DT,0.5,-6,in bounds,0
13373050,13037553,3700,20100013,DE,0.5,-7,in bounds,0
13373051,13037634,3700,20150675,DT,0.5,-7,in bounds,0
13373052,13038343,3000,20120029,FS,0.5,-6,in bounds,0
13373053,13038470,3000,20100046,DT,0.5,-1,in bounds,0
13373054,13039174,5110,20160152,DT,0.5,-10,in bounds,0
13373275,13041262,810,20100695,DE,0.5,-1,in bounds,0
13373276,13041515,2100,20100016,OLB,0.5,-12,in bounds,0
13373277,13041720,2250,20160036,OLB,0.5,-9,in bounds,0
13373278,13041780,2250,20080050,DE,0.5,-6,in bounds,0
13373279,13041795,2250,20080050,DE,0.5,-7,in bounds,0
13373280,13041803,2250,20160069,DE,0.5,-2,in bounds,0
13373281,13042289,2700,20100002,DT,0.5,-10,in bounds,0
13373282,13042971,2520,20140804,DE,0.5,-11,in bounds,0
13373283,13043012,5110,20100680,LB,0.5,-8,in bounds,0
13373284,13043026,5110,20120052,ILB,0.5,-10,in bounds,0
13373501,13045212,325,20150122,DE,0.5,-12,in bounds,0
13373502,13046071,2310,20150217,DE,0.5,-1,in bounds,0
13373503,13046353,3300,20110024,DE,0.5,-9,in bounds,0
13373504,13046579,200,20120011,DT,0.5,-7,in bounds,0
13373505,13046876,4600,20130013,DT,0.5,-6,in bounds,0
13373506,13046920,4600,20150972,CB,0.5,-6,in bounds,0
13373507,13047067,750,20110567,DE,0.5,-7,in bounds,0
13373727,13049585,1800,20120028,OLB,0.5,-8,in bounds,0
13373728,13050099,2520,20120015,OLB,0.5,-2,in bounds,0
13373729,13050209,3300,20110024,DE,0.5,-6,in bounds,0
13373730,13050247,3300,20160061,FS,0.5,-5,in bounds,0
13373731,13050523,3430,20090453,NT,0.5,-9,in bounds,0
13373732,13050838,4600,20170102,DT,0.5,-9,in bounds,0
13373733,13051014,3800,20170013,ILB,0.5,-4,in bounds,0
13373734,13051245,2100,20100016,OLB,0.5,-4,in bounds,0
13373735,13051252,325,20150090,DE,0.5,-14,in bounds,0
13373953,13054027,810,20160009,OLB,0.5,-8,in bounds,0
13374179,13057512,1540,20170205,DE,0.5,-3,in bounds,0
13374180,13057667,2250,20160069,DE,0.5,-4,in bounds,0
13374181,13059311,3200,20150101,DE,0.5,-2,in bounds,0
13374405,13061998,920,20170116,DE,0.5,-9,in bounds,0
13374406,13062099,920,20100120,DT,0.5,-8,in bounds,0
13374407,13062366,1540,20160202,DE,0.5,-5,in bounds,0
13374408,13062443,2100,20100016,OLB,0.5,-3,in bounds,0
13374409,13062480,2100,20100016,OLB,0.5,-8,in bounds,0
13374410,13063269,1400,20110002,OLB,0.5,-4,in bounds,0
13374411,13063758,4600,20150063,DE,0.5,-8,in bounds,0
13374412,13063926,3410,20120552,DT,0.5,-5,in bounds,0
13374413,13064036,3410,20140944,NT,0.5,-3,in bounds,1
13374631,13066085,3200,20070047,OLB,0.5,-20,in bounds,0
13374632,13066142,3200,20160580,DE,0.5,-5,in bounds,0
13374633,13066459,5110,20150038,OLB,0.5,-9,in bounds,0
13374634,13066650,1800,20120132,DE,0.5,-8,in bounds,0
13374635,13066862,2250,20170148,LB,0.5,-6,in bounds,0
13374636,13067235,1400,20110002,OLB,0.5,-7,in bounds,0
13374637,13067481,3430,20150006,DE,0.5,-3,in bounds,0
13374638,13067889,3700,20170014,DE,0.5,-12,in bounds,0
13374639,13067976,2100,20090013,OLB,0.5,-8,in bounds,0
13374640,13068069,2100,20090013,OLB,0.5,-19,in bounds,0
13374857,13070367,810,20160072,DE,0.5,-4,in bounds,1
13374858,13070832,2120,20170057,ILB,0.5,-9,in bounds,0
13374859,13070924,2250,20160069,DE,0.5,-5,in bounds,1
13374860,13071328,4400,20120018,OLB,0.5,-9,in bounds,0
13374861,13072055,325,20030010,OLB,0.5,-9,in bounds,0
13374862,13072146,1540,20130012,DB,0.5,-9,in bounds,0
13375083,13073991,750,20050014,OLB,0.5,-9,in bounds,0
13375084,13073992,750,20110567,DE,0.5,-10,in bounds,0
13375085,13075543,3200,20150101,DE,0.5,-8,in bounds,0
13375086,13075681,2510,20150832,LB,0.5,-4,in bounds,0
13375087,13075832,4500,20160007,DT,0.5,-3,in bounds,0
13375088,13076064,200,20150137,DT,0.5,-3,in bounds,0
13375309,13078136,750,20130014,DT,0.5,-6,in bounds,0
13375310,13078147,750,20130044,DT,0.5,-13,in bounds,0
13375311,13078315,1050,20160099,MLB,0.5,-7,in bounds,0
13375312,13078361,810,20120089,DE,0.5,-4,in bounds,0
13375313,13079368,3200,20140212,LB,0.5,0,in bounds,0
13375314,13079506,3300,20160120,DT,0.5,-3,in bounds,0
13375315,13079670,4400,20150153,OLB,0.5,-8,in bounds,0
13375535,13081973,750,20110567,DE,0.5,-6,in bounds,0
13375536,13082471,1540,20160046,DT,0.5,-9,in bounds,0
13375537,13082542,2120,20170880,DT,0.5,-10,in bounds,0
13375538,13082701,4400,20150192,DE,0.5,-6,in bounds,0
13375539,13082787,2520,20100091,MLB,0.5,-7,in bounds,0
13375540,13083047,2700,20050454,DE,0.5,-5,in bounds,0
13375541,13083455,3430,20090453,NT,0.5,-5,in bounds,1
13375542,13083632,3410,20120072,DE,0.5,-6,in bounds,0
13375543,13084411,2250,20100571,SS,0.5,-7,in bounds,0
13370542,13085920,2250,20120137,DT,1.0,-8,in bounds,0
13370543,13085995,610,20050645,OLB,1.0,-5,in bounds,0
13370544,13086046,610,20120589,DB,1.0,-7,in bounds,0
13370545,13086053,2250,20160036,OLB,1.0,-7,in bounds,0
13370546,13086129,2100,20130028,NT,1.0,0,in bounds,0
13370547,13086138,2310,20160037,DE,1.0,-7,in bounds,1
13370548,13086140,2310,20050015,ILB,1.0,-9,in bounds,0
13370549,13086143,2100,20080407,ILB,1.0,-8,in bounds,0
13370550,13086171,2310,20110070,OLB,1.0,-1,in bounds,0
13370551,13086215,2100,20090013,OLB,1.0,0,in bounds,0
13370552,13086220,2100,20100016,OLB,1.0,0,in bounds,0
13370553,13086232,200,20150008,OLB,1.0,-1,in bounds,0
13370554,13086240,200,20170026,DE,1.0,-5,in bounds,0
13370555,13086289,2510,20140013,DE,1.0,-7,in bounds,0
13370556,13086303,2510,20110014,OLB,1.0,-10,in bounds,0
13370557,13086304,2510,20160984,DE,1.0,-3,in bounds,0
13370558,13086359,200,20160115,OLB,1.0,-7,in bounds,0
13370559,13086490,3300,20110647,LB,1.0,-7,in bounds,0
13370560,13086505,3300,20110024,DE,1.0,-9,in bounds,0
13370561,13086510,750,20130044,DT,1.0,-7,in bounds,0
13370562,13086530,3300,20150154,DT,1.0,-10,in bounds,0
13370563,13086561,3300,20160061,FS,1.0,-17,in bounds,0
13370655,13086999,3300,20130038,MLB,1.0,0,in bounds,0
13370656,13087007,3000,20100100,DE,1.0,-6,in bounds,0
13370657,13087013,3000,20120029,FS,1.0,-10,in bounds,0
13370658,13087031,3300,20160012,DT,1.0,-10,in bounds,0
13370659,13087124,3200,20170131,DT,1.0,-4,in bounds,0
13370660,13087210,3200,20170686,DT,1.0,-5,in bounds,0
13370661,13087219,3200,20090244,DT,1.0,-8,in bounds,0
13370662,13087220,3200,20140212,LB,1.0,-8,in bounds,0
13370663,13087235,3200,20150101,DE,1.0,-7,in bounds,0
13370664,13087260,3200,20170131,DT,1.0,-8,in bounds,0
13370665,13087276,3200,20150097,LB,1.0,-12,in bounds,0
13370666,13087281,3200,20150097,LB,1.0,0,in bounds,0
13370667,13087311,200,20170026,DE,1.0,-8,in bounds,0
13370668,13087359,3700,20120012,DT,1.0,-3,in bounds,0
13370669,13087388,3700,20120105,OLB,1.0,-2,in bounds,0
13370670,13087403,3700,20120444,FS,1.0,-10,in bounds,0
13370671,13087508,2250,20160069,DE,1.0,-3,in bounds,0
13370672,13087515,2250,20110003,DT,1.0,-4,in bounds,0
13370768,13087961,2250,20150003,DE,1.0,-1,in bounds,0
13370769,13088008,2250,20150003,DE,1.0,-3,in bounds,0
13370770,13088017,3200,20170686,DT,1.0,-6,in bounds,0
13370771,13088050,3200,20110233,DE,1.0,-5,in bounds,0
13370772,13088077,2250,20110003,DT,1.0,-8,in bounds,0
13370773,13088111,3200,20140040,OLB,1.0,-9,in bounds,0
13370774,13088172,3000,20150088,DE,1.0,-6,in bounds,0
13370775,13088184,3700,20170014,DE,1.0,-8,in bounds,0
13370824,13088627,3700,20100013,DE,1.0,-5,in bounds,0
13363747,13024782,3800,20120021,OLB,1.0,-9,in bounds,0
13363748,13024786,1200,20160067,DT,1.0,-7,in bounds,0
13363749,13024795,1200,20140034,DE,1.0,-5,in bounds,1
13363750,13024796,1200,20120081,DE,1.0,-6,in bounds,0
13363751,13024806,1200,20140034,DE,1.0,-6,in bounds,0
13363752,13024872,1200,20160067,DT,1.0,-5,in bounds,0
13363753,13024881,1200,20140034,DE,1.0,-11,in bounds,0
13363754,13024884,1200,20140034,DE,1.0,-7,in bounds,0
13363755,13024899,1400,20110002,OLB,1.0,-7,in bounds,0
13363756,13024913,1400,20120142,ILB,1.0,-2,in bounds,0
13363757,13024973,610,20160019,DE,1.0,-1,in bounds,0
13363758,13024974,610,20050645,OLB,1.0,0,in bounds,0
13363759,13024985,1400,20140996,ILB,1.0,-2,in bounds,0
13363760,13025015,1400,20140235,DE,1.0,-5,in bounds,0
13363761,13025057,610,20060134,DT,1.0,-3,in bounds,0
13363762,13025078,3300,20110024,DE,1.0,-6,in bounds,0
13363763,13025132,750,20110567,DE,1.0,-7,in bounds,0
13363764,13025151,3300,20150044,OLB,1.0,-2,in bounds,0
13363765,13025159,3300,20170103,DE,1.0,-10,in bounds,0
13363766,13025186,3300,20130103,DE,1.0,-10,in bounds,0
13363767,13025231,810,20150908,CB,1.0,-12,in bounds,0
13363768,13025247,3900,20150212,OLB,1.0,-10,in bounds,0
13363769,13025320,3900,20160089,NT,1.0,-7,in bounds,0
13363770,13025331,810,20110165,OLB,1.0,-3,in bounds,0
13363771,13025363,810,20100213,OLB,1.0,-8,in bounds,0
13363772,13025378,1540,20170554,DE,1.0,-6,in bounds,0
13363773,13025405,1540,20160202,DE,1.0,-11,in bounds,0
13363774,13025457,200,20110020,DE,1.0,-8,in bounds,0
13363775,13025484,200,20170026,DE,1.0,-3,in bounds,0
13363776,13025559,920,20100054,DE,1.0,0,in bounds,0
13363777,13025573,1800,20170061,SAF,1.0,-6,in bounds,0
13363778,13025600,920,20140024,CB,1.0,0,in bounds,0
13363779,13025602,920,20170116,LB,1.0,-8,in bounds,0
13363780,13025611,920,20170116,LB,1.0,-5,in bounds,0
13363781,13025621,920,20090070,DE,1.0,-7,in bounds,0
13363782,13025638,1800,20060772,LB,1.0,-7,in bounds,0
13363783,13025642,920,20140159,DE,1.0,-13,in bounds,0
13363784,13025648,1800,20170061,SAF,1.0,-8,in bounds,0
13363785,13025654,920,20170116,LB,1.0,-9,in bounds,1
13363786,13025728,2200,20130129,OLB,1.0,-7,in bounds,0
13363787,13025730,1050,20140071,OLB,1.0,-9,in bounds,0
13363788,13025745,1050,20160032,DE,1.0,0,in bounds,0
13363789,13025813,2200,20160408,SS,1.0,-6,in bounds,1
13363790,13025858,1050,20150051,DE,1.0,-7,in bounds,0
13363791,13025897,2250,20150003,DE,1.0,-5,in bounds,0
13363792,13025925,2250,20120137,DT,1.0,-7,in bounds,0
13363793,13026099,4400,20140809,DE,1.0,-9,in bounds,0
13363794,13026108,4400,20120018,OLB,1.0,-2,in bounds,0
13363795,13026109,4400,20160003,DE,1.0,-6,in bounds,0
13363796,13026166,4400,20120018,OLB,1.0,-11,in bounds,0
13363797,13026192,4400,20120018,OLB,1.0,-5,in bounds,0
13363798,13026201,2310,20110086,DE,1.0,0,in bounds,0
13363799,13026202,2310,20110070,OLB,1.0,-11,in bounds,0
13363800,13026271,3000,20100100,DE,1.0,-3,in bounds,0
13363801,13026310,3000,20140220,DT,1.0,-9,in bounds,0
13363802,13026322,4900,20090249,DT,1.0,0,in bounds,1
13363803,13026379,3200,20150101,DE,1.0,-2,in bounds,0
13363804,13026409,2120,20140001,OLB,1.0,-9,in bounds,0
13363805,13026420,2120,20140001,OLB,1.0,-6,in bounds,0
13363806,13026444,2120,20120026,OLB,1.0,-6,in bounds,0
13363807,13026478,3200,20140108,DE,1.0,-7,in bounds,0
13363808,13026497,2120,20150216,DE,1.0,-12,in bounds,0
13363809,13026543,2120,20110050,DB,1.0,-8,in bounds,0
13363810,13026553,2700,20050454,DE,1.0,-11,in bounds,0
13363811,13026583,2700,20120038,DE,1.0,-5,in bounds,0
13363812,13026616,3430,20170006,SS,1.0,-10,in bounds,0
13363813,13026683,3430,20130233,DE,1.0,-3,in bounds,0
13363814,13026690,3430,20110137,CB,1.0,-12,in bounds,0
13363815,13026710,3410,20120072,DE,1.0,-1,in bounds,0
13363816,13026724,3410,20140074,DT,1.0,-8,in bounds,0
13363817,13026770,3410,20140174,OLB,1.0,-6,in bounds,0
13363818,13026912,4500,20060126,DE,1.0,-12,in bounds,1
13363819,13026956,2510,20160984,DE,1.0,-5,in bounds,0
13363820,13026961,2510,20150832,LB,1.0,-4,in bounds,0
13363821,13026978,2510,20090046,OLB,1.0,-7,in bounds,0
13363822,13027066,2510,20140013,DE,1.0,-8,in bounds,0
13363823,13027143,2100,20080167,LB,1.0,-9,in bounds,0
13363824,13027270,5110,20170017,DE,1.0,-6,in bounds,0
13363825,13027271,5110,20150038,OLB,1.0,-3,in bounds,0
13363826,13027297,2520,20140005,DE,1.0,-9,in bounds,0
13363827,13027341,5110,20110016,OLB,1.0,-5,in bounds,0
13363828,13027343,5110,20170017,DE,1.0,-8,in bounds,0
13364200,13028863,3800,20150722,DT,1.0,-11,in bounds,0
13364201,13028878,4500,20170003,DE,1.0,-2,in bounds,0
13364202,13028904,3800,20060091,DE,1.0,-10,in bounds,0
13364203,13028916,4500,20160007,DT,1.0,-7,in bounds,0
13364204,13028949,4500,20150079,OLB,1.0,-7,in bounds,0
13364205,13028968,4500,20130636,OLB,1.0,-5,in bounds,0
13364206,13028970,4500,20060126,DE,1.0,-11,in bounds,0
13364207,13028973,3800,20130069,FS,1.0,-3,in bounds,0
13364208,13028977,4500,20060126,DE,1.0,-8,in bounds,0
13364209,13029013,4500,20160007,DT,1.0,-5,in bounds,1
13364210,13029036,200,20120608,DE,1.0,-9,in bounds,0
13364211,13029054,200,20160052,MLB,1.0,0,in bounds,0
13364212,13029099,200,20110042,DE,1.0,-9,in bounds,0
13364213,13029108,610,20100031,DE,1.0,0,in bounds,0
13364214,13029172,610,20110620,DT,1.0,-3,in bounds,1
13364215,13029196,325,20090088,FS,1.0,-8,in bounds,0
13364216,13029220,3900,20110031,DE,1.0,-8,in bounds,0
13364217,13029272,3900,20160608,DB,1.0,-6,in bounds,0
13364218,13029298,3900,20110031,DE,1.0,-6,in bounds,0
13364219,13029305,3900,20140046,DE,1.0,-9,in bounds,0
13364220,13029363,1050,20160032,DE,1.0,-11,in bounds,0
13364221,13029397,920,20160087,OLB,1.0,-7,in bounds,0
13364222,13029408,1050,20170185,DT,1.0,-7,in bounds,0
13364223,13029483,1050,20160440,DT,1.0,-4,in bounds,0
13364224,13029495,920,20140024,CB,1.0,-6,in bounds,0
13364225,13029519,2510,20120014,NT,1.0,-1,in bounds,0
13364226,13029535,2510,20130030,ILB,1.0,-8,in bounds,1
13364227,13029584,2510,20090046,OLB,1.0,0,in bounds,0
13364228,13029597,1200,20140034,DE,1.0,-11,in bounds,0
13364229,13029690,2520,20150035,DE,1.0,-10,in bounds,0
13364230,13029763,2520,20120015,OLB,1.0,-4,in bounds,0
13364231,13029777,2520,20140005,DE,1.0,-2,in bounds,0
13364232,13029784,1400,20120036,DE,1.0,-8,in bounds,0
13364233,13029788,2520,20140005,DE,1.0,-8,in bounds,0
13364234,13029792,1400,20140235,DE,1.0,-4,in bounds,0
13364235,13029806,1400,20110002,OLB,1.0,-7,in bounds,0
13364236,13029854,1800,20090026,OLB,1.0,-13,in bounds,0
13364237,13029877,810,20110165,OLB,1.0,-9,in bounds,0
13364238,13029896,810,20160009,OLB,1.0,-1,in bounds,0
13364239,13030055,2100,20110077,DE,1.0,-3,in bounds,0
13364240,13030140,2120,20140001,OLB,1.0,-7,in bounds,0
13364241,13030142,2100,20100016,OLB,1.0,-8,in bounds,0
13364242,13030147,2120,20170585,LB,1.0,-1,in bounds,0
13364243,13030165,5110,20150038,OLB,1.0,-9,in bounds,0
13364244,13030192,5110,20160152,DT,1.0,-8,in bounds,0
13364245,13030256,5110,20130057,FS,1.0,-5,in bounds,0
13364246,13030285,5110,20110065,DT,1.0,-10,in bounds,0
13364247,13030320,3700,20080002,DE,1.0,0,in bounds,0
13364248,13030343,4400,20150192,DE,1.0,-2,in bounds,0
13364249,13030384,3700,20140224,DT,1.0,-5,in bounds,0
13364250,13030452,4400,20170151,DB,1.0,-10,in bounds,1
13364251,13030519,3300,20100401,DB,1.0,-12,in bounds,0
13364252,13030533,3300,20130148,OLB,1.0,-8,in bounds,0
13364253,13030598,3300,20110024,DE,1.0,-10,in bounds,0
13364254,13030613,2700,20050454,DE,1.0,-7,in bounds,0
13364255,13030629,3300,20160120,DT,1.0,-6,in bounds,0
13364256,13030632,3000,20150088,DE,1.0,-5,in bounds,0
13364257,13030664,3000,20150088,DE,1.0,-7,in bounds,0
13364258,13030671,3000,20100046,DT,1.0,-10,in bounds,0
13364259,13030691,1540,20160202,DE,1.0,-11,in bounds,0
13364260,13030748,3000,20100100,DE,1.0,-5,in bounds,0
