kickId,playId,teamId,playerId,kickPosition,kickType,kickOutcome,kickInside20,kickOnside,kickOwnRecovery,kickLength,kickReturnYds,kickNetYds,kickReturnTd,kickNull
14425654,14070800,325,20120868,K,kickoff,touchback,0,0,0,75.0,0,40.0,0,0
14425655,14070808,2310,20170233,K,field goal,missed,0,0,0,51.0,0,-8.0,0,0
14425656,14070818,325,20120868,K,field goal,good,0,0,0,28.0,0,0.0,0,0
14425657,14070819,325,20120868,K,kickoff,touchback,0,0,0,75.0,0,40.0,0,0
14425658,14070829,2310,20170233,K,xp,good,0,0,0,32.0,0,0.0,0,0
14425659,14070830,2310,20170233,K,kickoff,returned,0,0,0,67.0,30,47.0,0,0
14425660,14070835,325,20060203,P,punt,returned,1,0,0,53.0,7,46.0,0,0
14425661,14070845,2310,20170233,K,field goal,good,0,0,0,24.0,0,0.0,0,0
14425662,14070846,2310,20170233,K,kickoff,touchback,0,0,0,72.0,0,40.0,0,0
14425663,14070873,325,20120868,K,xp,good,0,0,0,32.0,0,0.0,0,0
14425664,14070874,325,20120868,K,kickoff,touchback,0,0,0,74.0,0,40.0,0,0
14425665,14070888,2310,20050099,P,punt,downed,1,0,0,31.0,0,31.0,0,0
14425666,14070898,325,20060203,P,punt,out of bounds,0,0,0,54.0,0,54.0,0,0
14425667,14070902,2310,20050099,P,punt,returned,0,0,0,51.0,10,0.0,0,1
14425668,14070903,2310,20050099,P,punt,returned,0,0,0,50.0,55,-5.0,0,0
14425669,14070907,325,20120868,K,xp,good,0,0,0,32.0,0,0.0,0,0
14425670,14070908,325,20120868,K,kickoff,touchback,0,0,0,75.0,0,40.0,0,0
14425671,14070922,2310,20170233,K,xp,good,0,0,0,32.0,0,0.0,0,0
14425672,14070923,2310,20170233,K,kickoff,touchback,0,0,0,70.0,0,40.0,0,0
14425673,14070929,2310,20170233,K,field goal,missed,0,0,0,43.0,0,-10.0,0,0
14425674,14070930,325,20120868,K,kickoff,touchback,0,0,0,75.0,0,40.0,0,0
14425675,14070941,2310,20170233,K,field goal,good,0,0,0,35.0,0,0.0,0,0
14425676,14070942,2310,20170233,K,kickoff,touchback,0,0,0,70.0,0,40.0,0,0
14425677,14070953,920,20120161,K,kickoff,touchback,0,0,0,71.0,0,40.0,0,0
14425678,14070960,4400,20180541,K,xp,good,0,0,0,32.0,0,0.0,0,0
14425679,14070961,4400,20180541,K,kickoff,returned,0,0,0,61.0,16,45.0,0,0
14425680,14070970,920,20120161,K,field goal,good,0,0,0,47.0,0,0.0,0,0
14425681,14070971,920,20120161,K,kickoff,touchback,0,0,0,72.0,0,40.0,0,0
14425682,14070985,4400,20180541,K,xp,good,0,0,0,32.0,0,0.0,0,0
14425683,14070986,4400,20180541,K,kickoff,returned,0,0,0,66.0,26,40.0,0,0
14425684,14070993,920,20090142,P,punt,fair catch,1,0,0,47.0,0,47.0,0,0
14425685,14070997,4400,20040224,P,punt,downed,0,0,0,41.0,0,41.0,0,0
14425686,14071009,920,20120161,K,field goal,good,0,0,0,23.0,0,0.0,0,0
14425687,14071010,920,20120161,K,kickoff,returned,1,0,0,65.0,17,48.0,0,0
14425688,14071014,4400,20040224,P,punt,returned,0,0,0,54.0,3,-5.0,0,1
14425689,14071015,4400,20040224,P,punt,returned,0,0,0,56.0,14,42.0,0,0
14425690,14071019,920,20090142,P,punt,returned,1,0,0,50.0,0,58.0,0,0
14425691,14071023,4400,20040224,P,punt,returned,0,0,0,38.0,9,29.0,0,0
14425692,14071030,920,20120161,K,kickoff,returned,0,0,0,68.0,35,33.0,0,0
14425693,14071034,4400,20180541,K,field goal,good,0,0,0,59.0,0,0.0,0,0
14425694,14071035,4400,20180541,K,kickoff,returned,0,0,0,57.0,18,39.0,0,0
14425695,14071051,4400,20180541,K,field goal,good,0,0,0,31.0,0,0.0,0,0
14425696,14071052,4400,20180541,K,kickoff,returned,0,0,0,60.0,23,37.0,0,0
14425697,14071061,920,20090142,P,punt,downed,1,0,0,35.0,0,35.0,0,0
14425698,14071068,4400,20040224,P,punt,out of bounds,0,0,0,38.0,0,38.0,0,0
14425699,14071076,920,20120161,K,field goal,good,0,0,0,46.0,0,0.0,0,0
14425700,14071077,920,20120161,K,kickoff,returned,0,0,0,71.0,31,40.0,0,0
14425701,14071085,4400,20180541,K,field goal,good,0,0,0,32.0,0,0.0,0,0
14425702,14071086,4400,20180541,K,kickoff,returned,0,0,0,65.0,21,44.0,0,0
14425703,14071101,920,20120161,K,kickoff,onside,0,1,0,9.0,0,-1.0,0,0
14425704,14071105,4400,20180541,K,field goal,good,0,0,0,45.0,0,0.0,0,0
14425705,14071106,4400,20180541,K,kickoff,returned,0,0,0,59.0,17,42.0,0,0
14425706,14071110,2700,20180229,K,kickoff,touchback,0,0,0,74.0,0,40.0,0,0
14425707,14071123,3200,20060118,K,xp,missed,0,0,0,32.0,0,0.0,0,0
14425708,14071124,3200,20060118,K,kickoff,touchback,0,0,0,71.0,0,40.0,0,0
14425709,14071130,2700,20180229,K,xp,good,0,0,0,32.0,0,0.0,0,0
14425710,14071131,2700,20180229,K,kickoff,touchback,0,0,0,74.0,0,40.0,0,0
14425711,14071135,3200,20130583,P,punt,returned,0,0,0,47.0,7,40.0,0,0
14425712,14071141,2700,20170650,P,punt,blocked,0,0,0,,0,-15.0,0,0
14425713,14071147,3200,20060118,K,xp,good,0,0,0,32.0,0,0.0,0,0
14425714,14071148,3200,20060118,K,kickoff,touchback,0,0,0,74.0,0,40.0,0,0
14425715,14071151,2700,20180229,K,xp,good,0,0,0,32.0,0,0.0,0,0
14425716,14071152,2700,20180229,K,kickoff,touchback,0,0,0,74.0,0,40.0,0,0
14425717,14071160,3200,20060118,K,xp,good,0,0,0,32.0,0,0.0,0,0
14425718,14071161,3200,20060118,K,kickoff,touchback,0,0,0,74.0,0,40.0,0,0
14425719,14071168,2700,20180229,K,xp,good,0,0,0,32.0,0,0.0,0,0
14425720,14071169,2700,20180229,K,kickoff,touchback,0,0,0,71.0,0,40.0,0,0
14425721,14071178,3200,20060118,K,xp,good,0,0,0,32.0,0,0.0,0,0
14425722,14071179,3200,20060118,K,kickoff,touchback,0,0,0,73.0,0,40.0,0,0
14425723,14071184,2700,20170650,P,punt,returned,0,0,0,57.0,5,52.0,0,0
14425724,14071188,3200,20130583,P,punt,returned,0,0,0,49.0,9,40.0,0,0
14425725,14071192,2700,20170650,P,punt,downed,0,0,0,2.0,0,2.0,0,0
14425726,14071198,3200,20060118,K,kickoff,touchback,0,0,0,71.0,0,40.0,0,0
14425727,14071206,2700,20170650,P,punt,returned,0,0,0,45.0,2,43.0,0,0
14425728,14071218,3200,20060118,K,field goal,missed,0,0,0,42.0,0,-8.0,0,0
14425729,14071224,2700,20180229,K,xp,good,0,0,0,32.0,0,0.0,0,0
14425730,14071225,2700,20180229,K,kickoff,returned,0,0,0,74.0,30,44.0,0,0
14425731,14071235,3200,20130583,P,punt,returned,1,0,0,46.0,0,46.0,0,0
14425732,14071243,2700,20170650,P,punt,out of bounds,0,0,0,33.0,0,33.0,0,0
14425733,14071252,3200,20060118,K,field goal,good,0,0,0,32.0,0,0.0,0,0
14425734,14071253,3200,20060118,K,kickoff,returned,0,0,0,65.0,22,43.0,0,0
14425735,14071258,2700,20170650,P,punt,out of bounds,0,0,0,33.0,0,33.0,0,0
14425736,14071271,3200,20060118,K,field goal,good,0,0,0,22.0,0,0.0,0,0
14425737,14071272,3200,20060118,K,kickoff,returned,0,0,0,50.0,16,34.0,0,0
14425738,14071274,3900,20140563,K,kickoff,returned,0,0,0,52.0,13,39.0,0,0
14425739,14071283,2520,20180167,K,xp,good,0,0,0,32.0,0,0.0,0,0
14425740,14071284,2520,20180167,K,kickoff,returned,0,0,0,56.0,16,40.0,0,0
14425741,14071291,3900,20141039,P,punt,downed,1,0,0,45.0,0,45.0,0,0
14425742,14071298,2520,20180173,P,punt,returned,0,0,0,57.0,9,48.0,0,0
14425743,14071310,3900,20140563,K,xp,good,0,0,0,32.0,0,0.0,0,0
14425744,14071311,3900,20140563,K,kickoff,returned,0,0,0,58.0,21,37.0,0,0
14425745,14071321,2520,20180167,K,field goal,good,0,0,0,44.0,0,0.0,0,0
14425746,14071322,2520,20180167,K,kickoff,touchback,0,0,0,67.0,0,40.0,0,0
14425747,14071330,3900,20140563,K,field goal,missed,0,0,0,39.0,0,-8.0,0,0
14425748,14071336,2520,20180173,P,punt,returned,0,0,0,51.0,8,28.0,0,0
14425749,14071346,3900,20140563,K,xp,good,0,0,0,32.0,0,0.0,0,0
14425750,14071347,3900,20140563,K,kickoff,touchback,0,0,0,70.0,0,40.0,0,0
14425751,14071349,2520,20180167,K,kickoff,touchback,0,0,0,68.0,0,40.0,0,0
14425752,14071356,3900,20141039,P,punt,fair catch,1,0,0,36.0,0,36.0,0,0
14425753,14071363,2520,20180173,P,punt,returned,0,0,0,54.0,11,43.0,0,0
14425754,14071387,2520,20180173,P,punt,fair catch,1,0,0,32.0,0,17.0,0,0
14425755,14071391,3900,20141039,P,punt,fair catch,0,0,0,35.0,0,35.0,0,0
14425756,14071407,2520,20180167,K,xp,good,0,0,0,32.0,0,0.0,0,0
14425757,14071408,2520,20180167,K,kickoff,touchback,0,0,0,67.0,0,40.0,0,0
14425758,14071416,3900,20140563,K,xp,good,0,0,0,32.0,0,0.0,0,0
14425759,14071417,3900,20140563,K,kickoff,touchback,0,0,0,75.0,0,40.0,0,0
14425760,14071426,2520,20180167,K,xp,good,0,0,0,32.0,0,0.0,0,0
14425761,14071427,2520,20180167,K,kickoff,returned,0,0,0,60.0,25,35.0,0,0
14425762,14071429,3900,20140563,K,field goal,missed,0,0,0,40.0,0,40.0,0,0
14425763,14071430,4600,20000017,K,kickoff,returned,0,0,0,67.0,25,42.0,0,0
14425764,14071437,3000,20151263,P,punt,returned,0,0,0,45.0,5,40.0,0,0
14425765,14071441,4600,20180149,P,punt,downed,1,0,0,55.0,0,55.0,0,0
14425766,14071449,3000,20151263,P,punt,returned,0,0,0,38.0,0,48.0,0,0
14425767,14071462,4600,20000017,K,field goal,good,0,0,0,37.0,0,0.0,0,0
14425768,14071463,4600,20000017,K,kickoff,returned,0,0,0,58.0,15,43.0,0,0
14425769,14071468,3000,20151263,P,punt,out of bounds,0,0,0,46.0,0,46.0,0,0
14425770,14071476,4600,20180149,P,punt,fair catch,1,0,0,40.0,0,40.0,0,0
14425771,14071481,3000,20151263,P,punt,returned,0,0,0,41.0,12,29.0,0,0
14425772,14071496,3000,20110817,K,kickoff,touchback,0,0,0,75.0,0,40.0,0,0
14425773,14071504,4600,20180149,P,punt,fair catch,1,0,0,35.0,0,35.0,0,0
14425774,14071511,3000,20151263,P,punt,fair catch,1,0,0,43.0,0,43.0,0,0
14425775,14071515,4600,20180149,P,punt,fair catch,0,0,0,51.0,0,51.0,0,0
14425776,14071532,4600,20000017,K,field goal,good,0,0,0,35.0,0,0.0,0,0
14425777,14071533,4600,20000017,K,kickoff,touchback,0,0,0,75.0,0,40.0,0,0
14425778,14071545,4600,20180149,P,punt,downed,0,0,0,39.0,0,39.0,0,0
14425779,14071553,3000,20110817,K,field goal,blocked,0,0,0,47.0,0,-8.0,0,0
14425780,14071562,4600,20000017,K,kickoff,touchback,0,0,0,75.0,0,40.0,0,0
14425781,14071565,4600,20000017,K,xp,good,0,0,0,32.0,0,0.0,0,0
14425782,14071566,4600,20000017,K,kickoff,returned,0,0,0,59.0,24,35.0,0,0
14425783,14071573,3000,20110817,K,xp,good,0,0,0,32.0,0,0.0,0,0
14425784,14071574,3000,20110817,K,kickoff,onside,0,1,0,19.0,0,19.0,0,0
14425785,14071577,1400,20130460,K,kickoff,returned,0,0,0,63.0,20,43.0,0,0
14425786,14071587,4500,20050640,K,field goal,good,0,0,0,40.0,0,0.0,0,0
14425787,14071588,4500,20150165,P,kickoff,returned,0,0,0,63.0,18,45.0,0,0
14425788,14071592,1400,20180947,P,punt,returned,0,0,0,55.0,0,65.0,0,0
14425789,14071604,4500,20150165,P,punt,touchback,0,0,0,40.0,0,20.0,0,0
14425790,14071610,1400,20180947,P,punt,returned,1,0,0,50.0,8,42.0,0,0
14425791,14071618,4500,20050640,K,field goal,good,0,0,0,29.0,0,0.0,0,0
14425792,14071619,4500,20150165,P,kickoff,returned,1,0,0,60.0,11,49.0,0,0
14425793,14071626,1400,20180947,P,punt,returned,0,0,0,40.0,8,5.0,0,1
14425794,14071627,1400,20180947,P,punt,downed,1,0,0,35.0,0,35.0,0,0
14425795,14071629,4500,20050640,K,xp,good,0,0,0,32.0,0,0.0,0,0
14425796,14071630,4500,20150165,P,kickoff,returned,0,0,0,62.0,22,40.0,0,0
14425797,14071640,1400,20180947,P,punt,touchback,0,0,0,55.0,0,35.0,0,0
14425798,14071650,4500,20150165,P,punt,fair catch,0,0,0,39.0,0,39.0,0,0
14425799,14071655,1400,20180947,P,punt,fair catch,0,0,0,39.0,0,39.0,0,0
14425800,14071668,4500,20050640,K,xp,good,0,0,0,32.0,0,0.0,0,0
14425801,14071669,4500,20050640,K,kickoff,returned,0,0,0,42.0,0,42.0,0,0
14425802,14071671,4500,20150165,P,kickoff,returned,1,0,0,63.0,15,48.0,0,0
14425803,14071676,1400,20180947,P,punt,returned,0,0,0,53.0,18,35.0,0,0
14425804,14071681,4500,20150165,P,punt,returned,0,0,0,47.0,20,27.0,0,0
14425805,14071693,1400,20130460,K,xp,good,0,0,0,32.0,0,0.0,0,0
14425806,14071694,1400,20130460,K,kickoff,returned,0,0,0,64.0,19,55.0,0,0
14425807,14071703,4500,20150165,P,punt,returned,1,0,0,44.0,0,44.0,0,0
14425808,14071725,4500,20150165,P,punt,returned,0,0,0,40.0,0,40.0,0,0
14425809,14071741,1400,20130460,K,xp,good,0,0,0,32.0,0,0.0,0,0
14425810,14071742,1400,20130460,K,kickoff,returned,0,0,0,52.0,7,45.0,0,0
14425811,14071755,3300,20160443,K,kickoff,touchback,0,0,0,75.0,0,40.0,0,0
14425812,14071763,4900,20140850,K,xp,good,0,0,0,32.0,0,0.0,0,0
14425813,14071764,4900,20140850,K,kickoff,returned,0,0,0,62.0,25,37.0,0,0
14425814,14071773,3300,20090164,P,punt,touchback,0,0,0,47.0,0,27.0,0,0
14425815,14071783,4900,20120070,P,punt,fair catch,1,0,0,37.0,0,37.0,0,0
14425816,14071788,3300,20090164,P,punt,returned,0,0,0,60.0,10,60.0,0,0
14425817,14071800,4900,20140850,K,field goal,missed,0,0,0,46.0,0,-8.0,0,0
14425818,14071809,3300,20160443,K,field goal,good,0,0,0,30.0,0,0.0,0,0
14425819,14071810,3300,20160443,K,kickoff,returned,0,0,0,65.0,23,42.0,0,0
14425820,14071820,4900,20120070,P,punt,fair catch,0,0,0,44.0,0,44.0,0,0
14425821,14071832,4900,20140850,K,xp,good,0,0,0,32.0,0,0.0,0,0
14425822,14071833,4900,20140850,K,kickoff,returned,0,0,0,70.0,30,40.0,0,0
14425823,14071835,4900,20140850,K,kickoff,returned,0,0,0,60.0,21,39.0,0,0
14425824,14071841,4900,20140850,K,field goal,missed,0,0,0,40.0,0,-8.0,0,0
14425825,14071845,3300,20090164,P,punt,fair catch,1,0,0,48.0,0,48.0,0,0
14425826,14071855,4900,20120070,P,punt,blocked,0,0,0,,0,-11.0,0,0
14425827,14071862,3300,20160443,K,kickoff,touchback,0,0,0,75.0,0,40.0,0,0
14425828,14071866,4900,20120070,P,punt,downed,0,0,0,39.0,0,39.0,0,0
14425829,14071877,3300,20160443,K,xp,good,0,0,0,32.0,0,0.0,0,0
14425830,14071878,3300,20160443,K,kickoff,returned,1,0,0,68.0,21,56.0,0,0
14425831,14071883,4900,20120070,P,punt,returned,0,0,0,62.0,17,45.0,0,0
14425832,14071891,3300,20160443,K,xp,good,0,0,0,32.0,0,0.0,0,0
14425833,14071892,3300,20160443,K,kickoff,touchback,0,0,0,75.0,0,40.0,0,0
14425834,14071898,4900,20120070,P,punt,returned,0,0,0,43.0,12,31.0,0,0
14425835,14071910,3300,20160443,K,field goal,good,0,0,0,36.0,0,0.0,0,0
14425836,14071911,3300,20160443,K,kickoff,touchback,0,0,0,75.0,0,40.0,0,0
14425837,14071920,2250,20150997,K,kickoff,returned,0,0,0,67.0,29,38.0,0,0
14425838,14071931,2100,20090256,K,xp,good,0,0,0,32.0,0,0.0,0,0
14425839,14071932,2100,20090256,K,kickoff,returned,1,0,0,60.0,12,48.0,0,0
14425840,14071939,2250,20180247,P,punt,returned,1,0,0,54.0,5,49.0,0,0
14425841,14071950,2250,20180247,P,punt,returned,1,0,0,47.0,-1,48.0,0,0
14425842,14071951,2100,20080404,P,kickoff,returned,0,0,0,43.0,7,36.0,0,0
14425843,14071967,2100,20090256,K,xp,missed,0,0,0,32.0,0,0.0,0,0
14425844,14071968,2100,20090256,K,kickoff,touchback,0,0,0,69.0,0,40.0,0,0
14425845,14071976,2250,20180247,P,punt,downed,1,0,0,56.0,0,56.0,0,0
14425846,14071980,2100,20080404,P,punt,returned,0,0,0,62.0,-1,63.0,0,0
14425847,14071984,2250,20180247,P,punt,out of bounds,0,0,0,41.0,0,41.0,0,0
14425848,14071994,2100,20090256,K,field goal,good,0,0,0,33.0,0,0.0,0,0
14425849,14071995,2100,20090256,K,kickoff,touchback,0,0,0,70.0,0,40.0,0,0
14425850,14071997,2100,20090256,K,kickoff,touchback,0,0,0,67.0,0,40.0,0,0
14425851,14072003,2250,20180247,P,punt,returned,0,0,0,52.0,8,44.0,0,0
14425852,14072015,2100,20090256,K,xp,good,0,0,0,32.0,0,0.0,0,0
14425853,14072016,2100,20090256,K,kickoff,touchback,0,0,0,71.0,0,40.0,0,0
14425854,14072022,2100,20090256,K,xp,good,0,0,0,32.0,0,0.0,0,0
14425855,14072023,2100,20090256,K,kickoff,touchback,0,0,0,70.0,0,-5.0,0,1
14425856,14072024,2100,20090256,K,kickoff,returned,0,0,0,68.0,31,37.0,0,0
14425857,14072036,2250,20150997,K,xp,good,0,0,0,32.0,0,0.0,0,0
14425858,14072037,2250,20150997,K,kickoff,touchback,0,0,0,75.0,0,40.0,0,0
14425859,14072044,2100,20080404,P,punt,returned,1,0,0,56.0,1,55.0,0,0
14425860,14072075,3410,20160821,K,kickoff,touchback,0,0,0,69.0,0,40.0,0,0
14425861,14072081,5110,20130648,P,punt,returned,0,0,0,51.0,11,40.0,0,0
14425862,14072085,3410,20160228,P,punt,fair catch,0,0,0,41.0,0,51.0,0,0
14425863,14072090,5110,20130648,P,punt,returned,0,0,0,49.0,2,47.0,0,0
14425864,14072094,3410,20160228,P,punt,returned,0,0,0,38.0,0,38.0,0,0
14425865,14072101,5110,20130648,P,punt,fair catch,1,0,0,44.0,0,44.0,0,0
14425866,14072107,3410,20160228,P,punt,downed,1,0,0,50.0,0,49.0,0,0
14425867,14072110,3410,20160821,K,xp,good,0,0,0,32.0,0,0.0,0,0
14425868,14072111,3410,20160821,K,kickoff,returned,0,0,0,62.0,29,33.0,0,0
14425869,14072116,5110,20130648,P,punt,returned,0,0,0,52.0,23,29.0,0,0
14425870,14072126,3410,20160821,K,field goal,good,0,0,0,35.0,0,0.0,0,0
14425871,14072127,3410,20160821,K,kickoff,touchback,0,0,0,69.0,0,40.0,0,0
14425872,14072131,5110,20130648,P,punt,downed,0,0,0,50.0,0,50.0,0,0
14425873,14072133,3410,20160821,K,xp,good,0,0,0,32.0,0,0.0,0,0
14425874,14072134,3410,20160821,K,kickoff,touchback,0,0,0,68.0,0,40.0,0,0
14425875,14072141,3410,20160821,K,xp,good,0,0,0,32.0,0,0.0,0,0
14425876,14072142,3410,20160821,K,kickoff,touchback,0,0,0,51.0,0,40.0,0,0
14425877,14072146,5110,20130648,P,punt,returned,1,0,0,49.0,0,49.0,0,0
14425878,14072153,3410,20160821,K,xp,good,0,0,0,32.0,0,0.0,0,0
14425879,14072154,3410,20160821,K,kickoff,touchback,0,0,0,69.0,0,40.0,0,0
14425880,14072158,5110,20130648,P,punt,returned,0,0,0,51.0,15,36.0,0,0
14425881,14072164,3410,20160821,K,field goal,good,0,0,0,23.0,0,0.0,0,0
14425882,14072165,5110,20130177,K,kickoff,touchback,0,0,0,72.0,0,40.0,0,0
14425883,14072169,3410,20160228,P,punt,fair catch,0,0,0,39.0,0,49.0,0,0
14425884,14072173,5110,20130648,P,punt,downed,1,0,0,63.0,0,63.0,0,0
14425885,14072183,3410,20160821,K,xp,missed,0,0,0,32.0,0,0.0,0,0
14425886,14072184,3410,20160821,K,kickoff,returned,0,0,0,65.0,29,36.0,0,0
14425887,14072205,5110,20130177,K,kickoff,touchback,0,0,0,67.0,0,40.0,0,0
14425888,14072209,3410,20160228,P,punt,returned,0,0,0,45.0,-2,47.0,0,0
14425889,14072215,5110,20130177,K,kickoff,touchback,0,0,0,66.0,0,40.0,0,0
14425890,14072219,3410,20160228,P,punt,out of bounds,0,0,0,45.0,0,45.0,0,0
14426365,14073677,3800,20170224,K,kickoff,touchback,0,0,0,70.0,0,40.0,0,0
14426366,14073685,200,20110192,P,punt,returned,0,0,0,40.0,16,34.0,0,0
14426367,14073695,3800,20170224,K,xp,good,0,0,0,32.0,0,0.0,0,0
14426368,14073696,3800,20170224,K,kickoff,touchback,0,0,0,72.0,0,40.0,0,0
14426369,14073700,200,20110192,P,punt,fair catch,0,0,0,38.0,0,38.0,0,0
14426370,14073703,200,19990613,K,xp,good,0,0,0,32.0,0,0.0,0,0
14426371,14073704,200,20110192,P,kickoff,touchback,0,0,0,70.0,0,40.0,0,0
14426372,14073711,3800,20040188,P,punt,fair catch,0,0,0,37.0,0,37.0,0,0
14426373,14073716,200,19990613,K,field goal,good,0,0,0,22.0,0,0.0,0,0
14426374,14073717,200,20110192,P,kickoff,touchback,0,0,0,73.0,0,40.0,0,0
14426375,14073727,200,19990613,K,xp,good,0,0,0,32.0,0,0.0,0,0
14426376,14073728,200,20110192,P,kickoff,touchback,0,0,0,74.0,0,40.0,0,0
14426377,14073732,3800,20040188,P,punt,returned,0,0,0,64.0,10,54.0,0,0
14426378,14073743,200,19990613,K,field goal,good,0,0,0,33.0,0,0.0,0,0
14426379,14073744,200,20110192,P,kickoff,touchback,0,0,0,71.0,0,40.0,0,0
14426380,14073749,3800,20040188,P,punt,fair catch,1,0,0,44.0,0,44.0,0,0
14426381,14073753,200,20110192,P,punt,downed,0,0,0,41.0,0,41.0,0,0
14426382,14073767,200,20110192,P,kickoff,touchback,0,0,0,60.0,0,40.0,0,0
14426383,14073769,200,20110192,P,kickoff,touchback,0,0,0,72.0,0,40.0,0,0
14426384,14073775,3800,20040188,P,punt,fair catch,1,0,0,45.0,0,45.0,0,0
14426385,14073783,200,20110192,P,punt,fair catch,1,0,0,45.0,0,0.0,0,1
14426386,14073784,200,20110192,P,punt,returned,0,0,0,42.0,8,34.0,0,0
14426387,14073789,3800,20040188,P,punt,fair catch,0,0,0,36.0,0,36.0,0,0
14426388,14073794,200,19990613,K,xp,good,0,0,0,32.0,0,0.0,0,0
14426389,14073795,200,20110192,P,kickoff,touchback,0,0,0,70.0,0,40.0,0,0
14426390,14073802,3800,20040188,P,punt,out of bounds,0,0,0,52.0,0,52.0,0,0
14426391,14073815,200,19990613,K,xp,good,0,0,0,32.0,0,0.0,0,0
14426392,14073816,200,20110192,P,kickoff,touchback,0,0,0,74.0,0,40.0,0,0
14426393,14073821,3800,20040188,P,punt,returned,0,0,0,58.0,0,68.0,0,0
14426394,14073825,200,20110192,P,punt,fair catch,0,0,0,50.0,0,50.0,0,0
14426395,14073840,3800,20170224,K,xp,good,0,0,0,32.0,0,0.0,0,0
14426396,14073841,3800,20170224,K,kickoff,returned,1,0,0,59.0,7,52.0,0,0
14426397,14073845,200,20110192,P,punt,returned,0,0,0,55.0,7,48.0,0,0
14426398,14073850,325,20120868,K,kickoff,returned,0,0,0,62.0,32,30.0,0,0
14426399,14073855,4900,20120070,P,punt,touchback,0,0,0,44.0,0,14.0,0,0
14426400,14073860,325,20060203,P,punt,out of bounds,0,0,0,29.0,0,39.0,0,0
14426401,14073867,4900,20120070,P,punt,fair catch,0,0,0,38.0,0,38.0,0,0
14426402,14073872,325,20060203,P,punt,out of bounds,1,0,0,50.0,0,50.0,0,0
14426403,14073878,4900,20120070,P,punt,downed,0,0,0,48.0,0,48.0,0,0
14426404,14073895,4900,20140850,K,kickoff,returned,0,0,0,56.0,18,38.0,0,0
14426405,14073913,325,20120868,K,xp,good,0,0,0,32.0,0,0.0,0,0
14426406,14073914,325,20120868,K,kickoff,returned,0,0,0,62.0,22,40.0,0,0
14426407,14073922,4900,20140850,K,field goal,good,0,0,0,21.0,0,0.0,0,0
14426408,14073923,4900,20140850,K,kickoff,returned,0,0,0,55.0,21,34.0,0,0
14426409,14073931,325,20120868,K,field goal,good,0,0,0,24.0,0,0.0,0,0
14426410,14073932,325,20120868,K,kickoff,returned,0,0,0,47.0,10,37.0,0,0
14426411,14073934,4900,20140850,K,kickoff,returned,0,0,0,64.0,21,43.0,0,0
14426412,14073945,325,20120868,K,xp,good,0,0,0,32.0,0,0.0,0,0
14426413,14073946,325,20120868,K,kickoff,touchback,0,0,0,70.0,0,40.0,0,0
14426414,14073952,4900,20120070,P,punt,returned,1,0,0,33.0,0,33.0,0,0
14426415,14073957,4900,20140850,K,field goal,good,0,0,0,28.0,0,0.0,0,0
14426416,14073958,4900,20140850,K,kickoff,returned,0,0,0,52.0,32,20.0,0,0
14426417,14073973,325,20120868,K,field goal,good,0,0,0,35.0,0,0.0,0,0
14426418,14073974,325,20120868,K,kickoff,returned,0,0,0,68.0,26,42.0,0,0
14426419,14073981,325,20060203,P,punt,returned,0,0,0,48.0,12,36.0,0,0
14426420,14074002,1540,20130165,P,kickoff,returned,0,0,0,57.0,21,46.0,0,0
14426421,14074015,610,20150971,P,punt,touchback,0,0,0,36.0,0,16.0,0,0
14426422,14074021,1540,20130165,P,punt,fair catch,1,0,0,36.0,0,36.0,0,0
14426423,14074028,610,20150971,P,punt,fair catch,0,0,0,39.0,0,39.0,0,0
14426424,14074040,1540,20130165,P,kickoff,returned,1,0,0,60.0,8,52.0,0,0
14426425,14074047,610,20080500,K,xp,good,0,0,0,32.0,0,0.0,0,0
14426426,14074048,610,20080500,K,kickoff,returned,0,0,0,62.0,20,42.0,0,0
14426427,14074059,1540,20060673,K,xp,good,0,0,0,32.0,0,0.0,0,0
14426428,14074060,1540,20130165,P,kickoff,touchback,0,0,0,75.0,0,40.0,0,0
14426429,14074065,610,20150971,P,punt,fair catch,1,0,0,38.0,0,38.0,0,0
14426430,14074070,1540,20130165,P,punt,returned,1,0,0,50.0,0,50.0,0,0
14426431,14074075,610,20080500,K,kickoff,touchback,0,0,0,67.0,0,40.0,0,0
14426432,14074081,1540,20130165,P,punt,fair catch,1,0,0,36.0,0,36.0,0,0
14426433,14074091,610,20150971,P,punt,fair catch,1,0,0,38.0,0,38.0,0,0
14426434,14074095,1540,20130165,P,punt,returned,0,0,0,55.0,10,45.0,0,0
14426435,14074111,1540,20130165,P,punt,touchback,0,0,0,55.0,0,35.0,0,0
14426436,14074115,610,20150971,P,punt,returned,0,0,0,52.0,0,62.0,0,0
14426437,14074119,1540,20130165,P,punt,returned,0,0,0,42.0,1,41.0,0,0
14426438,14074124,610,20080500,K,xp,good,0,0,0,32.0,0,0.0,0,0
14426439,14074125,610,20080500,K,kickoff,touchback,0,0,0,75.0,0,40.0,0,0
14426440,14074133,1540,20060673,K,field goal,missed,0,0,0,48.0,0,-8.0,0,0
14426441,14074137,610,20150971,P,punt,returned,0,0,0,42.0,12,30.0,0,0
14426442,14074141,1540,20130165,P,punt,fair catch,0,0,0,43.0,0,43.0,0,0
14426443,14074151,3300,20160443,K,kickoff,touchback,0,0,0,74.0,0,40.0,0,0
