interceptionId,playId,teamId,playerId,intPosition,int,intYards,intTd,intNull
13404520,13046958,2120,20140570,CB,1,2,0,0
13404521,13046972,4600,20110154,CB,1,1,0,0
13404522,13047061,4900,20110093,FS,1,0,0,0
13404523,13047101,750,20040420,SS,1,2,0,0
13404524,13047115,750,20120009,MLB,1,0,0,0
13404525,13047289,1200,20150027,FS,1,21,1,0
13404727,13049274,750,20040420,SS,1,40,0,0
13404728,13049496,1200,20130693,SS,1,3,0,0
13404729,13050121,2700,20100163,FS,1,0,0,0
13404730,13050363,2510,20120065,CB,1,0,0,0
13404731,13050668,3700,20100032,CB,1,17,0,0
13404732,13050753,3700,20120444,FS,1,50,0,0
13404733,13050846,5110,20160084,CB,1,0,0,0
13404734,13050919,5110,20130499,ILB,1,2,0,0
13404735,13051065,4500,20130018,SS,1,0,0,0
13404736,13051157,3800,20040033,ILB,1,4,0,0
13404737,13051199,2100,20160064,FS,1,33,0,0
13404738,13051251,2100,20160064,FS,1,0,0,0
13404739,13051289,325,20070037,FS,1,22,0,0
13404953,13053462,200,20130022,CB,1,32,0,1
13404954,13053474,1200,20170191,SAF,1,7,0,0
13404955,13053704,3300,20160012,DT,1,27,0,0
13404956,13053842,750,20120009,MLB,1,0,0,0
13404957,13054229,3200,20090034,SS,1,30,0,0
13404958,13054263,1050,20130052,OLB,1,0,0,0
13404959,13054411,1540,20130036,CB,1,0,0,0
13404960,13054416,2200,20140127,CB,1,0,0,0
13404961,13054536,3900,20140015,ILB,1,0,0,0
13404962,13054727,4400,20140128,FS,1,0,0,0
13404963,13054733,4400,20140128,FS,1,0,0,0
13404964,13054759,2250,20130717,CB,1,51,0,0
13404965,13054841,2510,20120007,ILB,1,15,0,0
13404966,13054865,2510,20130030,ILB,1,48,1,1
13404967,13054929,2510,20160196,CB,1,19,0,0
13404968,13055032,3410,20120072,DE,1,0,0,0
13404969,13055141,4900,20060758,CB,1,28,0,0
13404970,13055142,3430,20150247,CB,1,0,0,0
13404971,13055205,3430,20170039,FS,1,0,0,1
13404972,13055328,920,20140024,CB,1,20,0,0
13404973,13055505,3000,20160054,CB,1,10,0,0
13404974,13055542,5110,20130057,FS,1,1,0,0
13404975,13055551,5110,20130057,FS,1,31,0,0
13405179,13057531,2250,20140144,OLB,1,26,0,0
13405180,13057651,2250,20130717,CB,1,0,0,0
13405181,13057719,3700,20120444,FS,1,13,0,0
13405182,13057742,3700,20150050,CB,1,5,0,0
13405183,13057823,3700,20090014,SS,1,0,0,0
13405184,13057852,920,20120017,CB,1,101,0,0
13405185,13058008,325,20110027,CB,1,0,0,0
13405186,13058026,325,20070037,FS,1,3,0,0
13405187,13058056,1800,20140021,FS,1,0,0,0
13405188,13058144,325,20170016,DB,1,15,0,0
13405189,13058216,3800,20110005,CB,1,22,0,0
13405190,13058299,2120,20120849,DB,1,0,0,0
13405191,13058308,2120,20140216,FS,1,7,0,0
13405192,13058320,4400,20120154,ILB,1,59,1,0
13405193,13058325,4400,20120062,CB,1,7,0,0
13405194,13058351,4400,20140128,FS,1,9,0,0
13405195,13058360,4400,20120062,CB,1,2,0,0
13405196,13058393,4400,20160774,CB,1,7,0,0
13405197,13058499,4900,20170050,SS,1,11,0,0
13405198,13058532,4900,20150124,MLB,1,20,0,0
13405199,13058539,4900,20100249,DB,1,6,0,0
13405200,13058823,5110,20130057,FS,1,0,0,0
13405201,13058977,5110,20160084,CB,1,17,0,1
13405202,13059017,2310,20140609,SS,1,3,0,0
13405203,13059024,3410,20120552,DT,1,9,0,0
13405204,13059122,3410,20150033,SS,1,0,0,0
13405205,13059132,3410,20120039,CB,1,17,0,0
13405206,13059139,3410,20120039,CB,1,6,0,1
13405207,13059200,3200,20130091,SS,1,0,0,0
13405208,13059339,3900,20160608,DB,1,26,0,0
13405209,13059397,3900,20120115,DB,1,32,0,0
13405210,13059473,3900,20120484,SS,1,-1,0,0
13405211,13059496,3900,20160058,SS,1,41,0,0
13405212,13059515,200,20130022,CB,1,43,0,0
13405405,13061599,2250,20100571,SS,1,0,0,0
13405406,13061603,3800,20130069,FS,1,1,0,0
13405407,13061834,325,20130757,SS,1,13,0,0
13405408,13061943,325,20100673,CB,1,8,0,0
13405409,13062234,4400,20170151,DB,1,90,1,0
13405410,13062239,4400,20120062,CB,1,0,0,0
13405411,13062415,3000,20130025,CB,1,21,0,0
13405412,13062471,2200,20130520,CB,1,0,0,0
13405413,13062486,2200,20170158,CB,1,10,0,0
13405414,13062730,610,20170027,CB,1,63,0,0
13405415,13062869,3300,20150078,CB,1,0,0,0
13405416,13062973,2700,20150145,CB,1,0,0,0
13405417,13062982,3200,20120010,CB,1,20,0,0
13405418,13063060,3200,20130091,SS,1,0,0,0
13405419,13063284,2520,20100091,MLB,1,0,0,0
13405420,13063425,3700,20090014,SS,1,0,0,0
13405421,13063561,3700,20070168,DB,1,59,0,0
13405422,13063596,1800,20150030,CB,1,0,0,0
13405423,13063656,1800,20160131,ILB,1,3,0,0
13405424,13063724,4500,20130018,SS,1,0,0,0
13405425,13063767,4600,20120047,MLB,1,0,0,0
13405426,13064008,3410,20120039,CB,1,53,1,0
13405427,13064056,5110,20160084,CB,1,1,0,0
13405631,13065528,2510,20140041,FS,1,46,0,0
13405632,13065548,3800,20140084,ILB,1,7,0,0
13405633,13065551,2510,20130030,ILB,1,41,1,0
13405634,13065964,325,20170016,DB,1,18,0,0
13405635,13065978,325,20070037,FS,1,45,1,0
13405636,13065999,3200,20160580,DE,1,8,0,0
13405637,13066132,610,20170027,CB,1,0,0,0
13405638,13066171,810,20140014,CB,1,0,0,0
13405639,13066291,920,20050006,CB,1,0,0,0
13405640,13066467,1200,20130693,SS,1,14,0,0
13405641,13066595,1200,20160189,CB,1,16,0,0
13405642,13066652,4900,20170050,SS,1,15,0,0
13405643,13066844,2250,20160005,CB,1,18,0,0
13405644,13066906,2250,20120463,FS,1,7,0,0
13405645,13067083,4400,20140993,FS,1,9,0,0
13405646,13067106,2700,20130071,SS,1,7,0,0
13405647,13067139,2700,20160038,CB,1,30,1,0
13405648,13067149,1400,20110460,CB,1,13,0,0
13405649,13067198,1400,20160098,SS,1,65,1,0
13405650,13067229,2700,20160038,CB,1,12,0,0
13405651,13067895,4600,20110173,CB,1,0,0,0
13405652,13068059,2100,20160157,CB,1,0,0,0
13405857,13069702,3800,20060724,DB,1,12,0,0
13405858,13069727,3800,20110510,LB,1,25,0,0
13405859,13069823,3300,20170011,CB,1,33,0,0
13405860,13069826,3300,20120924,CB,1,0,0,0
13405861,13069839,3300,20170042,FS,1,12,0,0
13405862,13069896,200,20160052,MLB,1,0,0,0
13405863,13070034,2200,20160408,SS,1,9,0,0
13405864,13070067,750,20160077,CB,1,0,0,0
13405865,13070199,750,20160062,CB,1,3,0,0
13405866,13070212,3000,20100767,SS,1,34,0,0
13405867,13070338,810,20170112,FS,1,6,0,0
13405868,13070460,1800,20140021,FS,1,2,0,0
13405869,13070543,1800,20170061,SS,1,0,0,0
13405870,13070599,1400,20100447,FS,1,24,0,0
13405871,13070718,2120,20100020,CB,1,2,0,0
13405872,13070927,2250,20160005,CB,1,0,0,0
13405873,13070947,2250,20130717,CB,1,0,0,0
13405874,13070985,2250,20130717,CB,1,0,0,0
13405875,13071091,2310,20140254,CB,1,0,0,0
13405876,13071100,2520,20070021,FS,1,0,0,1
13405877,13071136,2520,20160014,SS,1,-1,0,0
13405878,13071198,2310,20130564,DB,1,8,0,0
13405879,13071230,4400,20150153,OLB,1,23,0,0
13405880,13071347,5110,20140102,CB,1,96,1,0
13405881,13071358,2510,20130090,CB,1,0,0,0
13405882,13071551,2700,20160038,CB,1,0,0,0
13405883,13071616,2700,20160038,CB,1,29,0,0
13405884,13071866,1200,20100055,MLB,1,9,0,0
13405885,13071879,1200,20130693,SS,1,3,0,0
13405886,13071890,3900,20160058,SS,1,35,0,0
13405887,13072119,1540,20130036,CB,1,2,0,0
13405888,13072140,4900,20060758,CB,1,0,0,0
13405889,13072151,4900,20100249,DB,1,0,0,0
13405890,13072160,1540,20150200,CB,1,12,0,0
13406083,13073760,610,20130218,FS,1,0,0,0
13406084,13073774,610,20110089,CB,1,54,0,0
13406085,13073840,610,20170027,CB,1,9,0,0
13406086,13073894,750,20160077,CB,1,0,0,0
13406087,13073937,750,20110190,FS,1,10,0,0
13406088,13073950,750,20160062,CB,1,0,0,0
13406089,13074050,325,20070037,FS,1,13,0,0
13406090,13074157,325,20080140,CB,1,0,0,0
13406091,13074263,1540,20130036,CB,1,0,0,0
13406092,13074296,1540,20150200,CB,1,0,0,0
13406093,13074339,1540,20130036,CB,1,19,0,0
13406094,13074348,2200,20170692,DB,1,25,0,0
13406095,13074587,2250,20100571,SS,1,0,0,0
13406096,13074780,2310,20150018,CB,1,62,0,0
13406097,13074803,2310,20110639,FS,1,0,0,0
13406098,13074822,2310,20150018,CB,1,12,0,0
13406099,13074857,3000,20150045,MLB,1,31,1,0
13406100,13074929,3000,20030005,CB,1,3,0,0
13406101,13074959,920,20130084,SS,1,7,0,0
13406102,13075058,3430,20150006,DE,1,6,0,0
13406103,13075093,3300,20110954,OLB,1,20,0,0
13406104,13075155,3300,20170011,CB,1,0,0,0
13406105,13075228,3700,20150050,CB,1,37,0,0
13406106,13075353,2520,20090061,CB,1,8,0,0
13406107,13075437,2520,20090061,CB,1,0,0,0
13406108,13075600,3900,20130206,ILB,1,13,0,0
13406109,13075653,3200,20130091,SS,1,0,0,0
13406110,13075704,4600,20110426,OLB,1,0,0,0
13406111,13076044,200,20140147,FS,1,0,0,1
13406112,13076206,5110,20150038,OLB,1,18,0,0
13406309,13077791,3800,20060207,SS,1,0,0,0
13406310,13077843,3800,20060207,SS,1,14,0,0
13406311,13077880,3410,20140109,DB,1,0,0,0
13406312,13077896,3410,20140109,DB,1,1,0,0
13406313,13078172,4900,20150124,MLB,1,28,0,0
13406314,13078308,810,20140014,CB,1,0,0,0
13406315,13078323,1050,20170001,DE,1,37,0,1
13406316,13078386,810,20150908,CB,1,21,0,0
13406317,13078440,1540,20150200,CB,1,16,0,0
13406318,13078474,920,20100438,OLB,1,12,0,0
13406319,13078667,4600,20150972,CB,1,30,1,0
13406320,13078689,4600,20110099,OLB,1,1,0,0
13406321,13078808,3000,20120029,FS,1,17,0,0
13406322,13078891,3000,20120029,FS,1,0,0,0
13406323,13078941,3900,20160025,CB,1,0,0,0
13406324,13079250,610,20130218,FS,1,19,1,0
13406325,13079436,3300,20170011,CB,1,0,0,0
13406326,13079445,200,20160052,MLB,1,41,0,0
13406327,13079621,4400,20130076,WR,1,32,0,0
13406328,13079804,3700,20100032,CB,1,19,0,0
13406329,13079833,2520,20070021,FS,1,3,0,0
13406330,13079851,3700,20150050,CB,1,0,0,0
13406331,13079912,4500,20140129,CB,1,50,1,0
13406332,13079940,2250,20100571,SS,1,0,0,0
13406333,13079970,4500,20140981,DB,1,27,0,0
13406334,13080003,4500,20170066,CB,1,23,0,0
13406335,13080067,2510,20160629,MLB,1,2,0,0
13406336,13080299,5110,20130057,FS,1,0,0,0
13406337,13080320,1400,20160219,DB,1,0,0,0
13406535,13081938,200,20140147,FS,1,4,0,0
13406536,13081985,200,20160017,SS,1,19,0,0
13406537,13082002,200,20130060,CB,1,0,0,0
13406538,13082116,920,20140024,CB,1,89,1,0
13406539,13082185,325,20070037,FS,1,0,0,1
13406540,13082211,1400,20100447,FS,1,9,0,0
13406541,13082271,2310,20160966,ILB,1,7,0,0
13406542,13082330,2310,20140254,CB,1,40,0,0
13406543,13082369,1540,20170021,LB,1,12,0,0
13406544,13082502,1540,20130036,CB,1,0,0,0
13406545,13082663,2200,20170046,CB,1,33,0,0
13406546,13082734,4400,20140128,FS,1,25,0,0
13406547,13082842,2510,20160882,CB,1,38,0,0
13406548,13082898,2510,20160882,CB,1,4,0,0
13406549,13083139,610,20130218,FS,1,1,0,0
13406550,13083492,3410,20110068,LB,1,12,0,0
13406551,13083506,5110,20150038,OLB,1,8,0,0
13406552,13083577,3410,20140109,DB,1,0,0,0
13406553,13083646,3410,20110068,LB,1,5,0,0
13406554,13083680,1200,20170060,CB,1,0,0,0
13406555,13083821,1050,20170025,FS,1,0,0,0
13406556,13083939,3900,20160058,SS,1,0,0,0
13406557,13084058,4600,20170090,CB,1,0,0,0
13406558,13084155,3300,20170042,FS,1,0,0,0
13406559,13084201,3300,20110954,OLB,1,0,0,0
13406560,13084227,3300,20170042,FS,1,0,0,0
13406561,13084420,2100,20160064,FS,1,29,0,0
13406562,13084457,2100,20160064,FS,1,1,0,0
13407903,13082663,2200,20170158,CB,0,11,0,0
15406761,15086210,3200,20130091,SS,1,0,0,0
15406762,15086245,2100,20130083,CB,1,9,1,0
15406763,15086315,3000,20151062,DB,1,30,0,0
15406817,15086947,2100,20160064,FS,1,31,0,0
15406818,15087050,2100,20130015,SS,1,3,0,0
15406819,15087502,3000,20150045,MLB,1,4,0,0
15406820,15087524,4500,20110154,CB,1,13,0,0
15406873,15088177,4500,20180878,DB,1,9,0,0
15406874,15088256,4500,20110154,CB,1,3,0,0
15402001,15000156,1400,20180853,CB,1,0,0,0
15402015,15000360,4400,20190130,LB,1,4,0,0
15402016,15000366,3800,20190541,DB,1,52,0,0
15402017,15000478,2250,20190738,DB,1,4,0,0
15402018,15000504,325,20160060,CB,1,19,1,0
15402019,15000552,325,20140187,DB,1,13,0,0
15402020,15000645,610,20150649,SS,1,25,0,0
15402021,15000800,810,20160124,DB,1,7,0,0
15402022,15000956,1050,20190155,LB,1,40,1,0
15402023,15000980,1050,20190046,CB,1,4,0,0
15402024,15001026,1050,20190155,LB,1,0,0,0
15402025,15001116,3200,20130129,DE,1,9,0,0
15402026,15001240,1800,20190185,CB,1,1,0,0
15402027,15001302,1800,20180840,DB,1,18,0,0
15402028,15001460,920,20170207,DB,1,0,0,1
15402029,15001473,2310,20190766,CB,1,67,0,0
15402030,15001499,920,20170501,MLB,1,7,0,0
15402031,15001552,2310,20160695,CB,1,0,0,0
15402032,15001623,200,20170432,LB,1,19,0,0
15402033,15001832,3000,20190845,DB,1,30,1,0
15402034,15002015,3410,20190880,DB,1,59,1,0
15402035,15002021,3410,20190180,DB,1,-2,0,0
15402036,15002111,2510,20160882,CB,1,11,0,0
15402037,15002132,2510,20180591,DB,1,39,0,0
15402038,15002368,2100,20190990,DB,1,24,0,0
15402039,15002432,4900,20160011,CB,1,0,0,1
15402040,15002738,4600,20130054,CB,1,0,0,0
15402041,15002792,1200,20190655,LB,1,13,0,0
15402042,15002857,1200,20190213,DB,1,0,0,0
15402241,15004660,3430,20160648,OLB,1,28,1,0
15402242,15004739,1800,20190693,LB,1,3,0,0
15402243,15004880,610,20150016,CB,1,70,1,0
15402244,15004948,750,20150164,CB,1,0,0,0
15402245,15005001,1400,20180099,CB,1,1,0,0
15402246,15005138,4500,20140129,DB,1,0,0,0
15402247,15005240,1540,20160691,DB,1,9,0,0
15402248,15005258,2120,20190406,DB,1,7,0,0
15402249,15005657,2250,20190744,DB,1,0,0,0
15402250,15005713,3300,20130148,OLB,1,20,0,0
15402251,15005734,4400,20140101,DB,1,0,0,0
15402252,15005845,3300,20180812,LB,1,22,0,0
15402253,15005940,2510,20160688,CB,1,0,0,0
15402254,15005941,1200,20190659,LB,1,0,0,0
15402255,15006077,4600,20120669,DB,1,88,1,0
15402256,15006185,3000,20180225,LB,1,0,0,0
15402257,15006291,810,20190605,DB,1,62,0,0
15402258,15006428,2310,20180507,CB,1,49,0,0
15402259,15006650,4900,20190094,DB,1,0,0,0
15402260,15006691,2100,20130083,CB,1,0,0,0
15402261,15006851,5110,20170123,SS,1,96,1,0
15402467,15008770,1200,20140990,DB,1,4,0,0
15402468,15008858,1200,20190213,DB,1,0,0,0
15402469,15008928,1540,20170124,LB,1,0,0,1
15402470,15009436,2510,20160882,CB,1,0,0,0
15402471,15009548,2700,20150047,CB,1,0,0,0
15402472,15010335,2520,20180110,CB,1,0,0,0
15402473,15010565,4900,20180117,FS,1,9,0,0
15402693,15012544,610,20160650,CB,1,2,0,0
15402694,15012659,610,20180154,DB,1,0,0,0
15402695,15012738,3900,20170094,CB,1,2,0,0
15402696,15012766,3900,20170431,DB,1,15,0,0
15402697,15012798,750,20190596,ILB,1,0,0,0
15402698,15013017,920,20180170,CB,1,0,0,0
15402699,15013241,1540,20180789,DB,1,4,0,0
15402700,15013251,1540,20180856,CB,1,0,0,0
15402701,15013326,1200,20180503,CB,1,26,1,0
15402702,15013359,1200,20160800,DB,1,2,0,0
15402703,15013380,1200,20190213,DB,1,10,0,0
15402704,15013475,4900,20190431,DB,1,0,0,0
15402705,15013535,3800,20190532,DB,1,4,0,0
15402706,15013552,3800,20170195,LB,1,14,0,0
15402707,15013564,3800,20160092,CB,1,1,0,0
15402708,15013622,1400,20190461,CB,1,27,0,0
15402709,15013663,1800,20190226,LB,1,74,1,0
15402710,15013688,2310,20160204,SS,1,10,0,0
15402711,15013830,2120,20190708,LB,1,10,0,0
15402712,15013859,2120,20190646,DB,1,0,0,0
15402713,15013861,2510,20190784,LB,1,12,0,1
15402714,15013875,2510,20180785,DB,1,27,0,0
15402715,15013935,2510,20190778,DB,1,10,0,0
15402716,15014051,200,20170432,LB,1,30,1,1
15402717,15014132,3410,20180623,DB,1,13,0,0
15402718,15014167,3200,20180243,DB,1,0,0,0
15402719,15014177,3200,20180056,DB,1,17,0,0
15402720,15014462,3430,20130252,DB,1,7,0,0
15402721,15014538,3700,20160557,CB,1,4,0,0
15402722,15014566,3700,20180483,LB,1,4,0,0
15402723,15014851,4500,20190954,DB,1,15,0,0
15402724,15014859,4400,20190060,DB,1,16,0,0
15402725,15014869,4500,20150236,OLB,1,0,0,0
15402726,15014894,4400,20190805,DB,1,21,0,0
15402727,15015036,325,20130609,DB,1,2,0,0
15402919,15016593,1540,20180082,DB,1,0,0,0
15402920,15016931,750,20160062,CB,1,0,0,0
15402921,15016947,2510,20160629,ILB,1,26,0,0
15402922,15017118,1800,20150142,SS,1,0,0,0
15402923,15017256,2100,20160064,FS,1,28,0,0
15402924,15017265,2100,20130083,CB,1,0,0,0
15402925,15017287,2100,20140962,CB,1,38,1,0
15402926,15017594,2310,20150063,DE,1,5,0,0
15402927,15017733,2200,20170015,FS,1,26,0,0
15402928,15017782,325,20100014,FS,1,14,0,0
15402929,15017897,325,20170016,CB,1,0,0,0
15402930,15017940,3000,20151062,DB,1,0,0,0
15402931,15018026,3000,20151062,DB,1,0,0,0
15402932,15018231,3200,20100027,FS,1,0,0,0
15402933,15018271,2120,20120026,OLB,1,2,0,0
15402934,15018339,3300,20170011,CB,1,40,0,1
15402935,15018358,3300,20170042,FS,1,0,0,0
15402936,15018421,3430,20140017,ILB,1,17,1,0
15402937,15018445,3430,20170039,FS,1,23,0,1
15402938,15018480,3430,20150707,LB,1,4,0,0
15402939,15019103,4900,20160011,CB,1,15,1,0
15402940,15019121,4500,20150236,OLB,1,1,0,0
15402941,15019141,4500,20110154,CB,1,31,1,0
15402942,15019201,4500,20170066,CB,1,25,1,0
15403145,15020684,200,20130022,CB,1,0,0,0
15403146,15020709,200,20130022,CB,1,10,0,0
15403147,15020731,3700,20170043,CB,1,1,0,0
15403148,15020758,3700,20150050,CB,1,13,0,0
15403149,15020775,3700,20170184,LB,1,0,0,0
15403150,15021102,4900,20130045,LB,1,15,0,1
15403151,15021205,920,20160024,CB,1,19,0,0
15403152,15021246,4500,20150124,MLB,1,0,0,0
15403153,15021473,810,20140014,CB,1,8,0,0
15403154,15021591,4400,20120062,CB,1,0,0,0
15403155,15021615,4400,20170113,DB,1,0,0,0
15403156,15021647,1540,20130036,CB,1,0,0,0
15403157,15021721,1800,20150038,OLB,1,5,0,0
15403158,15021802,1800,20170033,CB,1,0,0,0
15403159,15021984,2510,20170091,SS,1,0,0,0
15403160,15022217,3200,20100027,FS,1,0,0,0
15403161,15022261,3200,20120010,CB,1,54,1,0
15403162,15022267,3200,20130052,OLB,1,69,1,0
15403163,15022301,3200,20130052,OLB,1,5,0,0
15403164,15022384,610,20140047,DE,1,0,0,0
15403165,15022465,610,20130218,FS,1,0,0,0
15403166,15022613,3430,20150247,CB,1,13,0,0
15403167,15022750,2310,20140102,DB,1,0,0,0
15403168,15022764,2310,20180507,CB,1,10,0,0
15403169,15022897,4600,20130668,SS,1,0,0,0
15403170,15023033,2100,20130083,CB,1,0,0,0
15403171,15023150,5110,20170123,SS,1,23,0,0
15403371,15024850,750,20180055,CB,1,25,0,0
15403372,15024881,750,20180055,CB,1,0,0,0
15403373,15024997,610,20170027,CB,1,1,0,0
15403374,15025000,920,20180170,CB,1,27,0,0
15403375,15025061,610,20170027,CB,1,0,0,0
15403376,15025172,1050,20140219,DB,1,0,0,0
15403377,15025211,1050,20160118,CB,1,15,0,0
15403378,15025223,2510,20170091,SS,1,0,0,0
15403379,15025272,2700,20150145,SS,1,21,0,0
15403380,15025510,1800,20190021,DB,1,0,0,0
15403381,15025587,2200,20150109,SS,1,0,0,0
15403382,15025982,325,20080140,CB,1,0,0,1
15403383,15026172,4400,20170113,DB,1,1,0,1
15403384,15026249,3000,20120029,FS,1,13,0,0
15403385,15026444,3200,20100027,FS,1,24,0,0
15403386,15026497,3430,20170006,SS,1,61,1,0
15403387,15026853,3300,20170042,FS,1,0,0,1
15403388,15026857,3300,20170011,CB,1,0,0,1
15403389,15026862,3900,20170030,OLB,1,7,0,0
15403390,15026882,3900,20180011,FS,1,14,0,0
15403391,15026939,4500,20140981,DB,1,4,0,0
15403392,15027157,3410,20190143,ILB,1,13,0,0
15403393,15027209,810,20140021,SS,1,37,1,0
15403394,15027264,810,20140014,CB,1,0,0,0
15403395,15027288,810,20140021,SS,1,59,0,0
15403396,15027310,5110,20120143,CB,1,2,0,0
15403597,15028833,4600,20140001,OLB,1,27,1,0
15403598,15029180,325,20160209,CB,1,3,0,0
15403599,15029269,1050,20150453,DB,1,0,0,0
15403600,15029275,1050,20170701,DT,1,0,0,0
15403601,15029306,3200,20100027,FS,1,19,0,0
15403602,15029337,3200,20180805,CB,1,19,0,0
15403603,15029364,610,20130159,SS,1,0,0,0
15403604,15029412,3200,20180805,CB,1,1,0,0
15403605,15029465,3200,20130052,OLB,1,11,0,0
15403606,15029705,2250,20180093,DB,1,31,0,0
15403607,15030146,3700,20120105,OLB,1,22,0,0
15403608,15030212,750,20140109,DB,1,37,0,0
15403609,15030470,2520,20151118,FS,1,30,1,0
15403610,15030529,4900,20180117,FS,1,11,0,0
15403611,15030541,4900,20120058,OLB,1,26,0,0
15403612,15030622,4900,20140525,LB,1,4,0,0
15403613,15030660,2510,20150018,CB,1,32,1,0
15403614,15030815,4400,20170784,CB,1,0,0,0
15403615,15030852,1200,20170060,CB,1,0,0,0
15403616,15030986,3300,20170042,FS,1,1,0,0
15403617,15030990,3410,20190143,ILB,1,5,0,0
15403618,15031036,5110,20150568,CB,1,6,0,0
15403619,15031042,5110,20150568,CB,1,0,0,0
15403620,15031095,3410,20170025,FS,1,32,1,0
15403621,15031113,3410,20120039,CB,1,0,0,0
15403622,15031129,3410,20120039,CB,1,12,0,0
15403623,15031260,3900,20120007,ILB,1,0,0,0
15403823,15033067,750,20130018,SS,1,-1,0,1
15403824,15033254,1800,20180018,CB,1,37,0,0
15403825,15033286,1800,20180840,DB,1,7,0,0
15403826,15033381,1800,20160068,CB,1,0,0,1
15403827,15033393,1800,20170033,CB,1,15,0,0
15403828,15033602,2120,20120463,FS,1,79,1,0
15403829,15033667,2310,20130069,SS,1,30,0,0
15403830,15033803,1400,20160098,FS,1,17,0,0
15403831,15033876,4400,20180119,OLB,1,0,0,0
15403832,15033879,1400,20180922,LB,1,0,0,0
15403833,15033968,4900,20190039,DB,1,14,0,0
15403834,15034016,3300,20160010,CB,1,0,0,1
15403835,15034250,3000,20140009,OLB,1,2,0,0
15403836,15034292,2520,20170736,LB,1,11,0,0
15403837,15034379,2520,20160077,CB,1,3,0,1
15403838,15034407,2520,20170024,CB,1,3,0,0
15403839,15034439,3700,20170184,LB,1,51,1,0
15403840,15034488,3700,20120444,FS,1,23,0,0
15403841,15034588,325,20110510,MLB,1,1,0,0
15403842,15034629,3900,20180499,DB,1,10,0,0
15403843,15034651,3900,20160608,CB,1,1,0,0
15403844,15034668,3900,20190010,LB,1,0,0,0
15403845,15034699,325,20100014,FS,1,21,0,1
15403846,15034900,4600,20170111,FS,1,0,0,0
15403847,15034928,4500,20110154,CB,1,13,0,0
15403848,15034982,4500,20140981,DB,1,49,0,0
15403849,15035158,2100,20160064,FS,1,5,0,0
15403850,15035293,5110,20170123,SS,1,0,0,0
15403851,15035308,3200,20090203,CB,1,16,0,0
15404049,15037206,325,20170016,CB,1,14,0,0
15404050,15037372,4600,20180146,CB,1,0,0,0
15404051,15037385,4600,20170111,FS,1,18,0,0
15404052,15037474,4600,20110099,OLB,1,0,0,0
15404053,15037558,1400,20110460,CB,1,11,0,0
15404054,15037569,2100,20160064,FS,1,25,0,0
15404055,15037581,1400,20160098,FS,1,5,0,0
15404056,15037639,1400,20100020,DB,1,24,0,0
15404057,15037768,1540,20150972,CB,1,55,0,0
15404058,15037890,3300,20170011,CB,1,0,0,0
15404059,15038019,2120,20120463,FS,1,0,0,0
15404060,15038049,2310,20190063,FS,1,0,0,0
15404061,15038090,2310,20180507,CB,1,0,0,0
15404062,15038145,3900,20190010,LB,1,6,0,0
15404063,15038238,4400,20170113,DB,1,8,0,0
15404064,15038273,3900,20170094,CB,1,26,0,0
15404065,15038315,2510,20150018,CB,1,0,0,0
15404066,15038485,5110,20150568,CB,1,0,0,0
15404067,15038526,5110,20180197,LB,1,0,0,0
15404068,15038675,3700,20100767,SS,1,15,0,0
15404069,15038684,3000,20100100,DE,1,17,0,0
15404070,15038750,3000,20160054,CB,1,0,0,0
15404071,15038779,3200,20130129,DE,1,6,0,0
15404072,15038780,3410,20120039,CB,1,62,0,0
15404073,15038815,3200,20130091,SS,1,27,0,0
15404074,15038854,3200,20120010,CB,1,0,0,0
15404075,15039031,1200,20170092,CB,1,20,0,0
15404076,15039091,750,20160062,CB,1,0,0,0
15404077,15039140,750,20160904,CB,1,0,0,0
15404078,15039189,750,20120009,MLB,1,25,0,0
15404079,15039264,750,20140109,DB,1,33,0,0
15404080,15039273,750,20160062,CB,1,0,0,0
15404275,15041150,2510,20160629,ILB,1,6,0,0
15404276,15041301,610,20170027,CB,1,0,0,0
15404277,15041691,2250,20160036,MLB,1,14,0,0
15404278,15041702,2250,20160069,DE,1,23,1,0
15404279,15041705,2250,20180093,DB,1,35,0,0
15404280,15041854,1200,20170191,FS,1,9,0,0
15404281,15041856,3700,20160233,CB,1,0,0,0
15404282,15042095,1540,20180082,DB,1,0,0,1
15404283,15042216,3000,20150011,CB,1,0,0,0
15404284,15042351,1800,20170033,CB,1,0,0,0
15404285,15042510,2200,20140127,CB,1,0,0,0
15404286,15042542,2200,20180036,OLB,1,0,0,0
15404287,15042565,3800,20150084,MLB,1,14,0,0
15404288,15042729,3200,20100027,FS,1,6,0,0
15404289,15042772,3200,20130091,SS,1,0,0,0
15404290,15042799,3200,20120010,CB,1,8,0,0
15404291,15042810,3430,20120065,CB,1,3,0,0
15404292,15042815,3200,20140079,DB,1,0,0,0
15404293,15042941,325,20150018,CB,1,67,1,0
15404294,15043125,4400,20190810,DB,1,3,0,0
15404295,15043265,5110,20180109,DB,1,33,0,0
15404501,15045172,4600,20120046,LB,1,1,0,0
15404502,15045481,810,20140014,CB,1,29,0,0
15404503,15045566,4400,20120062,CB,1,37,0,0
15404504,15045618,3410,20120039,CB,1,10,0,0
15404505,15046134,2250,20180551,CB,1,0,0,0
15404506,15046237,2250,20130717,CB,1,25,0,0
15404507,15046252,2250,20180551,CB,1,0,0,0
15404508,15046690,3000,20151062,DB,1,5,0,0
