fumId,playId,teamId,playerId,fumPosition,fumType,fumOOB,fumTurnover,fumNull
14238959,14019024,2510,20160001,QB,forced,0,0.0,0
14238960,14019175,3700,20120088,QB,unforced,0,0.0,0
14238961,14019221,3700,20120088,QB,unforced,0,0.0,1
14238962,14019266,3700,20170760,DB,unforced,0,1.0,0
14238963,14019289,200,20080003,QB,forced,0,0.0,0
14239145,14020679,200,20040090,QB,unforced,0,0.0,0
14239146,14020703,200,20150073,RB,forced,1,0.0,0
14239147,14020780,200,20180126,RB,forced,0,0.0,0
14239148,14020867,4400,20151099,WR,forced,0,0.0,0
14239149,14020903,610,20150230,RB,forced,0,0.0,0
14239150,14020914,610,20150230,RB,unforced,0,0.0,0
14239151,14020947,4400,20040004,QB,unforced,0,0.0,0
14239152,14021021,4600,20120075,QB,forced,0,0.0,0
14239153,14021083,4600,20150069,WR,forced,1,0.0,0
14239154,14021108,4600,20120075,QB,forced,0,1.0,0
14239155,14021131,920,20180170,CB,unforced,0,0.0,0
14239156,14021136,325,20180674,WR,forced,0,0.0,0
14239157,14021303,325,20080018,QB,forced,0,1.0,0
14239158,14021350,1200,20120117,C,unforced,0,0.0,0
14239159,14021401,3410,20040001,QB,forced,0,1.0,0
14239160,14021489,2520,20140036,QB,forced,0,1.0,1
14239161,14021714,1800,20110064,WR,unforced,0,0.0,0
14239162,14021810,1800,20050024,QB,unforced,0,0.0,0
14239163,14021833,2250,20170110,WR,forced,0,0.0,0
14239164,14021924,2250,20180061,WR,forced,0,1.0,0
14239165,14021949,3200,20000199,QB,forced,0,1.0,0
14239166,14022129,3300,20160047,WR,forced,0,1.0,0
14239167,14022153,1050,20160172,WR,forced,1,0.0,0
14239168,14022165,3300,20070009,WR,forced,0,1.0,0
14239169,14022243,1050,20110180,QB,unforced,0,0.0,0
14239170,14022250,1050,20110180,QB,forced,1,0.0,0
14239171,14022286,3430,20180003,QB,unforced,0,0.0,0
14239172,14022290,2700,20120008,QB,forced,0,0.0,0
14239173,14022331,3430,20160708,WR,forced,0,1.0,0
14239174,14022355,3430,20180107,TE,unforced,0,0.0,0
14239175,14022366,2700,20120008,QB,forced,0,1.0,0
14239176,14022387,2700,20110163,C,unforced,0,1.0,0
14239177,14022408,3430,20140209,WR,forced,0,0.0,0
14239178,14022434,2310,20140124,WR,forced,0,0.0,0
14239179,14022442,3900,20040011,QB,unforced,0,0.0,0
14239180,14022473,3900,20040011,QB,forced,0,1.0,1
14239181,14022540,3900,20040011,QB,unforced,0,0.0,1
14239182,14022591,2310,20150076,WR,forced,0,1.0,0
14239183,14022605,2310,20170010,QB,unforced,0,0.0,0
14239184,14022667,1540,20090001,QB,forced,0,1.0,0
14239185,14022739,4500,20140062,QB,unforced,0,0.0,0
14239186,14022820,3700,20120088,QB,forced,0,1.0,0
14239187,14022917,4900,20140007,WR,forced,0,1.0,0
14239188,14022953,3700,20160153,RB,unforced,0,1.0,0
14239189,14022976,2120,20170012,QB,unforced,0,0.0,0
14239190,14023060,2120,20170012,QB,forced,0,0.0,0
14239191,14023099,2100,20170005,WR,forced,1,0.0,0
14239192,14023139,5110,20050001,QB,unforced,0,0.0,0
14239193,14023255,5110,20130085,TE,forced,0,1.0,0
14239371,14024756,810,20170002,QB,forced,0,1.0,0
14239372,14024796,3800,20100001,QB,forced,0,0.0,0
14239373,14024847,3800,20100001,QB,forced,0,1.0,0
14239374,14024983,200,20180026,WR,unforced,1,0.0,1
14239375,14025010,3300,20010032,QB,unforced,0,0.0,0
14239376,14025140,1400,20120511,QB,forced,0,0.0,0
14239377,14025148,325,20080018,QB,forced,0,0.0,0
14239378,14025361,750,20110001,QB,forced,0,0.0,0
14239379,14025429,3430,20140079,DB,unforced,1,0.0,0
14239380,14025472,1050,20180001,QB,forced,0,0.0,0
14239381,14025503,3430,20160708,WR,forced,0,1.0,0
14239382,14025541,1050,20150077,RB,forced,0,0.0,0
14239383,14025707,1540,20100498,RB,forced,0,0.0,0
14239384,14025747,3410,20170219,WR,unforced,0,0.0,0
14239385,14025774,3410,20040001,QB,forced,0,0.0,0
14239386,14025823,2120,20120097,RB,forced,0,1.0,0
14239387,14025899,2100,20110010,QB,forced,0,1.0,1
14239388,14026014,2250,20140003,QB,forced,0,0.0,0
14239389,14026026,2250,20140090,WR,unforced,0,1.0,0
14239390,14026087,2310,20140004,WR,forced,0,0.0,0
14239391,14026094,2310,20170010,QB,unforced,0,0.0,0
14239392,14026098,4500,20140062,QB,forced,0,0.0,0
14239393,14026135,4500,20140062,QB,unforced,0,0.0,0
14239394,14026186,4500,20140062,QB,forced,0,0.0,0
14239395,14026208,2510,20150010,RB,forced,0,1.0,0
14239396,14026290,4400,20130076,WR,forced,0,1.0,0
14239397,14026347,4400,20170782,RB,forced,0,1.0,0
14239398,14026473,2520,20080036,WR,unforced,0,0.0,0
14239399,14026525,3000,20120102,QB,forced,0,1.0,0
14239400,14026534,3000,20120102,QB,forced,0,1.0,0
14239401,14026550,610,20180007,QB,unforced,0,0.0,0
14239402,14026594,3000,20120102,QB,unforced,0,0.0,0
14239403,14026600,610,20180007,QB,unforced,0,0.0,0
14239404,14026603,3000,20180030,CB,unforced,0,0.0,0
14239405,14026611,610,20180007,QB,forced,0,0.0,0
14239406,14026694,3700,20170761,RB,unforced,0,0.0,0
14239407,14026735,3700,20110191,C,unforced,0,0.0,0
14239408,14026793,3700,20170761,RB,unforced,0,0.0,0
14239409,14026796,3700,20160002,QB,forced,0,1.0,0
14239410,14026953,4600,20120075,QB,unforced,0,0.0,0
14239411,14026971,1200,20160004,RB,forced,0,1.0,0
14239412,14027055,4900,20170084,WR,forced,0,1.0,0
14239413,14027131,3900,20040011,QB,forced,0,0.0,0
14239414,14027268,1800,20180239,LS,unforced,0,0.0,0
14239415,14027328,1800,20110064,WR,forced,0,1.0,0
14239597,14028830,3800,20150086,RB,forced,0,1.0,0
14239598,14028860,4600,20170226,WR,forced,0,0.0,0
14239599,14028899,4600,20160094,TE,forced,1,0.0,0
14239600,14028905,4600,20120075,QB,unforced,0,0.0,0
14239601,14028937,3800,20180097,C,unforced,0,0.0,0
14239602,14029086,200,20080003,QB,forced,0,0.0,1
14239603,14029195,4900,20050250,QB,forced,0,0.0,0
14239604,14029403,1200,20160004,RB,forced,0,0.0,0
14239605,14029443,1200,20160135,QB,forced,0,0.0,0
14239606,14029466,2310,20170010,QB,unforced,0,0.0,0
14239607,14029657,1800,20160549,WR,forced,1,0.0,0
14239608,14029745,1800,20050024,QB,forced,0,1.0,0
14239609,14029763,610,20180007,QB,forced,0,1.0,0
14239610,14029765,1800,20150094,RB,forced,0,0.0,0
14239611,14029800,2200,20160018,C,unforced,0,1.0,0
14239612,14029844,2200,20120001,QB,forced,0,0.0,0
14239613,14029858,2200,20120001,QB,forced,0,1.0,0
14239614,14030105,2250,20140003,QB,unforced,0,0.0,0
14239615,14030126,2250,20150036,RB,forced,0,1.0,0
14239616,14030139,2250,20160921,WR,unforced,1,0.0,0
14239617,14030145,2250,20170110,WR,forced,0,1.0,0
14239618,14030205,4500,20170104,QB,unforced,0,0.0,0
14239619,14030264,4400,20150015,RB,forced,1,0.0,0
14239620,14030306,4500,20180142,CB,forced,1,0.0,0
14239621,14030462,2510,20140020,WR,forced,0,0.0,0
14239622,14030483,3000,20120102,QB,forced,0,1.0,0
14239623,14030547,2700,20120008,QB,unforced,0,1.0,0
14239624,14030700,3410,20170140,RB,forced,0,1.0,0
14239625,14030710,3300,20090083,WR,unforced,0,0.0,0
14239626,14030800,3410,20040001,QB,forced,0,1.0,0
14239627,14030833,1050,20140057,RB,forced,0,0.0,0
14239628,14030914,1050,20180001,QB,forced,0,1.0,0
14239629,14030942,1050,20180001,QB,unforced,0,1.0,0
14239630,14031037,3900,20130055,TE,forced,0,1.0,0
14239631,14031070,325,20160171,RB,forced,0,1.0,0
14239632,14031249,3700,20120045,WR,forced,1,0.0,0
14239633,14031284,3700,20150020,WR,forced,1,0.0,0
14239634,14031294,2100,20150002,QB,unforced,0,0.0,0
14239635,14031308,3700,20160002,QB,forced,0,1.0,0
14239823,14032891,2100,20170072,WR,forced,0,1.0,0
14239824,14032982,2100,20110149,RB,forced,0,1.0,0
14239825,14033016,2100,20150002,QB,forced,1,0.0,0
14239826,14033068,3410,20140012,WR,unforced,0,1.0,0
14239827,14033093,750,20110001,QB,forced,1,0.0,0
14239828,14033194,3410,20160040,WR,unforced,1,0.0,0
14239829,14033333,2700,20120008,QB,forced,0,1.0,0
14239830,14033405,325,20170448,WR,forced,0,0.0,0
14239831,14033445,325,20150125,RB,forced,0,1.0,0
14239832,14033513,1050,20180725,WR,forced,1,0.0,0
14239833,14033563,1800,20170033,CB,unforced,0,1.0,0
14239834,14033590,1800,20050024,QB,forced,0,1.0,0
14239835,14033631,1800,20050024,QB,forced,0,1.0,0
14239836,14033809,2120,20130027,WR,forced,0,1.0,0
14239837,14033819,2120,20170012,QB,unforced,1,0.0,0
14239838,14033966,2250,20140003,QB,forced,0,1.0,0
14239839,14034146,2520,20140118,WR,forced,0,1.0,0
14239840,14034351,2200,20180169,RB,forced,0,1.0,0
14239841,14034452,3300,20110028,RB,forced,0,0.0,0
14239842,14034498,3300,20150627,WR,forced,0,1.0,0
14239843,14034538,5110,20050001,QB,forced,0,1.0,0
14239844,14034580,3430,20110126,RB,forced,0,1.0,0
14239845,14034623,1400,20120511,QB,forced,0,0.0,0
14239846,14034655,1400,20120511,QB,forced,0,0.0,0
14239847,14034786,3000,20170070,C,unforced,0,0.0,0
14239848,14034795,3700,20160002,QB,forced,0,1.0,0
14239849,14034826,3700,20150149,RB,unforced,0,1.0,0
14239850,14034863,3000,20120102,QB,unforced,0,1.0,0
14239851,14034997,3900,20170105,RB,forced,1,0.0,0
14239852,14035046,200,20080003,QB,forced,0,1.0,0
14239853,14035061,2510,20160001,QB,forced,0,0.0,0
14239854,14035132,2510,20140020,WR,forced,0,1.0,1
14239855,14035140,2510,20160001,QB,unforced,0,0.0,0
14239856,14035261,4500,20150905,RB,forced,0,1.0,0
14239857,14035301,3800,20180097,C,unforced,0,0.0,0
14239858,14035318,4500,20170104,QB,forced,0,1.0,0
14239859,14035325,4500,20170177,WR,unforced,0,0.0,0
14239860,14035369,4500,20170104,QB,forced,0,1.0,0
14240049,14036982,200,20180026,WR,forced,1,0.0,0
14240050,14036992,200,20150107,WR,unforced,0,0.0,0
14240051,14037025,4900,20150001,QB,unforced,0,0.0,0
14240052,14037130,4900,20150001,QB,unforced,1,0.0,0
14240053,14037266,3900,20130055,TE,forced,0,0.0,0
14240054,14037346,4400,20130076,WR,unforced,0,0.0,0
14240055,14037352,4400,20130076,WR,unforced,0,0.0,0
14240056,14037389,1050,20170025,FS,unforced,0,0.0,0
14240057,14037472,1200,20160135,QB,unforced,0,0.0,0
14240058,14037484,1200,20160135,QB,unforced,0,0.0,0
14240059,14037576,2250,20170626,WR,forced,0,1.0,0
14240060,14037617,1400,20120511,QB,forced,0,0.0,0
14240061,14037801,4500,20180142,CB,forced,0,1.0,0
14240062,14037835,4500,20130130,RB,forced,0,1.0,0
14240063,14037950,610,20180187,WR,forced,0,0.0,0
14240064,14037969,610,20180187,WR,unforced,0,1.0,0
14240065,14038019,2120,20170012,QB,forced,0,0.0,0
14240066,14038059,2120,20170012,QB,forced,0,1.0,0
14240067,14038086,2120,20170012,QB,forced,0,0.0,0
14240068,14038166,810,20160150,RB,forced,0,1.0,0
14240069,14038256,810,20170119,RB,forced,0,1.0,0
14240070,14038271,2700,20160073,RB,forced,0,1.0,0
14240071,14038313,3800,20150086,RB,forced,0,1.0,0
14240072,14038349,3000,20120102,QB,forced,0,1.0,0
14240073,14038492,3200,20000199,QB,forced,0,0.0,0
14240074,14038564,3200,20000199,QB,forced,0,1.0,0
14240075,14038642,3410,20040001,QB,forced,0,0.0,0
14240076,14038661,3700,20160002,QB,unforced,0,0.0,0
14240077,14038673,3410,20140012,WR,unforced,0,0.0,0
14240078,14038737,3700,20160153,RB,forced,0,0.0,0
14240079,14038756,3700,20150919,WR,unforced,0,0.0,0
14240080,14038834,3430,20140209,WR,forced,0,1.0,0
14240081,14038849,2200,20120106,RB,forced,0,1.0,0
14240082,14038927,3430,20110126,RB,forced,1,0.0,0
14240083,14038940,3430,20140078,C,unforced,0,0.0,0
14240084,14039004,2520,20140036,QB,forced,0,1.0,0
14240085,14039007,4600,20120075,QB,unforced,0,0.0,0
14240086,14039032,2520,20110176,WR,forced,1,0.0,0
14240087,14039052,2520,20140036,QB,forced,0,1.0,0
14240088,14039169,2100,20150002,QB,forced,0,0.0,0
14240089,14039271,750,20180024,WR,forced,0,1.0,0
14240090,14039298,750,20110001,QB,forced,0,0.0,0
14240091,14039307,750,20180024,WR,forced,0,1.0,0
14240092,14039381,5110,20050001,QB,forced,0,0.0,0
14240275,14041159,3800,20180010,QB,forced,0,1.0,0
14240276,14041187,3800,20180010,QB,forced,0,1.0,0
14240277,14041196,3800,20180010,QB,forced,0,0.0,0
14240278,14041240,3410,20070116,LS,unforced,0,0.0,0
14240279,14041298,200,20110006,WR,forced,0,1.0,0
14240280,14041384,3300,20170562,QB,unforced,0,1.0,0
14240281,14041559,3200,20130029,WR,forced,0,1.0,0
14240282,14041569,3200,20180031,RB,forced,0,1.0,0
14240283,14041610,3200,20090232,WR,unforced,0,0.0,0
14240284,14041752,610,20110174,TE,forced,0,1.0,0
14240285,14041815,2200,20120001,QB,unforced,1,0.0,0
14240286,14041819,610,20050213,QB,forced,0,1.0,0
14240287,14041861,2250,20140003,QB,forced,0,1.0,0
14240288,14041891,2120,20160119,RB,unforced,1,0.0,0
14240289,14041944,2250,20140003,QB,forced,0,1.0,0
14240290,14041988,2250,20160093,QB,forced,0,0.0,0
14240291,14042002,2120,20160050,C,unforced,0,0.0,0
14240292,14042044,920,20110035,QB,forced,0,0.0,0
14240293,14042058,920,20160245,SAF,unforced,0,0.0,0
14240294,14042140,2310,20170010,QB,unforced,0,0.0,0
14240295,14042150,2310,20170010,QB,unforced,0,0.0,0
14240296,14042377,1540,20090001,QB,forced,1,0.0,0
14240297,14042430,1540,20100060,WR,forced,0,0.0,0
14240298,14042505,3430,20100088,WR,unforced,0,0.0,0
14240299,14042509,3430,20160235,P,unforced,0,0.0,0
14240300,14042530,3430,20180003,QB,unforced,0,1.0,0
14240301,14042553,3430,20180003,QB,unforced,0,0.0,0
14240302,14042571,3430,20100088,WR,forced,1,0.0,0
14240303,14042587,3000,20120102,QB,unforced,0,0.0,0
14240304,14042649,3700,20160002,QB,unforced,0,0.0,0
14240305,14042736,3700,20170761,RB,forced,0,0.0,0
14240306,14042797,3700,20160002,QB,forced,0,1.0,0
14240307,14042802,2510,20160001,QB,unforced,0,0.0,0
14240308,14042810,4500,20170104,QB,forced,0,1.0,0
14240309,14042832,4500,20170794,RB,forced,0,1.0,0
14240310,14042839,4500,20170104,QB,unforced,0,0.0,0
14240311,14043031,4900,20140982,TE,forced,0,1.0,0
14240312,14043035,1050,20180001,QB,forced,1,0.0,0
14240313,14043039,4900,20150001,QB,forced,0,1.0,0
14240314,14043133,4900,20150001,QB,unforced,0,0.0,0
14240315,14043145,1050,20170025,FS,forced,0,1.0,0
14240316,14043173,1200,20160135,QB,forced,0,1.0,0
14240317,14043209,5110,20050001,QB,unforced,0,0.0,0
14240318,14043282,1200,20160135,QB,forced,0,1.0,0
14240319,14043291,1200,20140593,WR,forced,0,0.0,0
14240501,14045213,4500,20180044,WR,unforced,0,0.0,0
14240502,14045260,3800,20100021,TE,forced,0,1.0,0
14240503,14045287,4500,20170800,OT,unforced,0,0.0,0
14240504,14045315,3200,20000199,QB,forced,0,0.0,0
14240505,14045342,610,20180810,P,unforced,0,0.0,0
14240506,14045386,610,20050213,QB,unforced,0,0.0,0
14240507,14045401,610,20050213,QB,forced,0,1.0,0
14240508,14045496,325,20160171,RB,forced,0,1.0,0
14240509,14045516,750,20110001,QB,unforced,0,0.0,0
14240510,14045724,3430,20180003,QB,unforced,0,0.0,0
14240511,14045763,810,20170119,RB,unforced,0,0.0,0
14240512,14045915,4900,20050250,QB,unforced,0,0.0,0
14240513,14046004,1540,20150054,RB,forced,0,1.0,0
14240514,14046095,1540,20090001,QB,unforced,0,1.0,0
14240515,14046288,3700,20160002,QB,forced,0,1.0,0
14240516,14046289,2250,20140003,QB,unforced,0,0.0,0
14240517,14046340,2250,20170626,WR,forced,0,1.0,0
14240518,14046491,1400,20120511,QB,forced,0,0.0,0
14240519,14046557,1400,20120511,QB,forced,0,1.0,0
14240520,14046596,1400,20100082,WR,unforced,1,0.0,0
14240521,14046758,1800,20150094,RB,forced,0,1.0,0
14240522,14046783,3000,20170070,C,unforced,0,0.0,0
14240523,14046833,3000,20130622,WR,forced,0,1.0,0
14240524,14047026,5110,20070007,RB,forced,0,1.0,0
14240525,14047228,2520,20120031,RB,forced,0,1.0,0
14240526,14047279,3900,20170105,RB,forced,0,0.0,0
14240527,14047334,3900,20110073,RB,forced,0,1.0,0
14240528,14047368,3900,20040011,QB,unforced,0,0.0,0
14240727,14049208,325,20180032,QB,unforced,0,0.0,0
14240728,14049381,810,20170002,QB,forced,0,0.0,0
14240729,14049427,610,20170467,TE,forced,0,1.0,0
14240730,14049448,810,20170119,RB,forced,1,0.0,0
14240731,14049577,750,20180024,WR,forced,1,0.0,0
14240732,14049671,4900,20050250,QB,forced,0,0.0,0
14240733,14049789,1050,20180001,QB,forced,0,1.0,1
14240734,14049896,2100,20150002,QB,forced,0,1.0,0
14240735,14049905,2100,20150002,QB,unforced,0,1.0,0
14240736,14049968,1200,20160135,QB,forced,0,1.0,0
14240737,14050075,1400,20160136,RB,forced,0,1.0,0
14240738,14050320,3430,20140078,C,unforced,0,0.0,1
14240739,14050462,3000,20120102,QB,unforced,0,1.0,0
14240740,14050468,1540,20090001,QB,unforced,0,1.0,0
14240741,14050587,1800,20050024,QB,forced,1,0.0,0
14240742,14050630,1800,20170182,RB,forced,0,1.0,0
14240743,14050654,1800,20050024,QB,forced,1,0.0,1
14240744,14050711,3300,20110028,RB,forced,0,1.0,0
14240745,14050849,4400,20170151,DB,unforced,0,0.0,0
14240746,14050994,4600,20120075,QB,unforced,0,0.0,0
14240747,14051075,4500,20170790,QB,unforced,0,0.0,0
14240748,14051094,2520,20140036,QB,unforced,0,0.0,0
14240749,14051116,2520,20140164,QB,unforced,0,0.0,0
14240953,14053337,1540,20170096,WR,forced,0,0.0,0
14240954,14053369,1540,20180043,RB,forced,0,1.0,0
14240955,14053405,1540,20090001,QB,forced,0,0.0,0
14240956,14053626,200,20080003,QB,unforced,0,0.0,0
14240957,14053629,200,20090021,C,unforced,0,0.0,0
14240958,14053666,200,20120083,WR,forced,0,1.0,0
14240959,14053667,1050,20180001,QB,forced,0,0.0,0
14240960,14053746,200,20080003,QB,forced,0,1.0,0
14240961,14053757,2700,20120057,QB,unforced,0,1.0,0
14240962,14053773,1800,20060724,CB,forced,0,1.0,0
14240963,14054061,2250,20150139,WR,forced,0,1.0,0
14240964,14054131,3800,20180010,QB,forced,0,0.0,0
14240965,14054164,2310,20130063,TE,forced,1,0.0,0
14240966,14054361,4600,20120075,QB,forced,0,1.0,0
14240967,14054424,610,20170037,WR,forced,0,0.0,0
14240968,14054593,2520,20140036,QB,forced,0,1.0,0
14240969,14054793,1200,20160004,RB,forced,1,0.0,0
14240970,14054796,1200,20160135,QB,unforced,0,0.0,0
14240971,14054884,3900,20040011,QB,unforced,0,0.0,0
14240972,14054930,750,20110001,QB,forced,0,0.0,0
14240973,14054970,750,20170040,WR,forced,0,1.0,0
14240974,14055266,4900,20130203,C,unforced,0,0.0,0
14240975,14055289,4900,20110145,RB,forced,0,1.0,0
14240976,14055301,4900,20170084,WR,forced,0,0.0,0
14240977,14055309,4900,20050250,QB,forced,0,0.0,1
14240978,14055311,4900,20050250,QB,forced,0,1.0,0
14240979,14055355,2100,20170018,CB,forced,0,0.0,0
14240980,14055356,2100,20170100,TE,forced,1,0.0,0
14240981,14055393,2100,20170018,CB,unforced,0,0.0,0
14241179,14057429,2520,20160727,RB,unforced,0,0.0,0
14241180,14057438,3800,20180010,QB,unforced,0,0.0,0
14241181,14057615,1200,20160004,RB,forced,0,0.0,0
14241182,14057804,325,20180032,QB,unforced,0,0.0,0
14241183,14057860,3000,20170041,RB,forced,0,1.0,0
14241184,14057939,810,20170119,RB,forced,0,1.0,0
14241185,14058209,2100,20150002,QB,forced,0,0.0,0
14241186,14058243,2200,20180036,OLB,forced,1,0.0,0
14241187,14058259,2200,20180104,RB,forced,1,0.0,0
14241188,14058393,2250,20140003,QB,forced,0,0.0,0
14241189,14058466,2250,20140003,QB,forced,0,1.0,0
14241190,14058697,2510,20160001,QB,forced,0,1.0,0
14241191,14058711,2310,20170010,QB,forced,0,1.0,0
14241192,14058729,2310,20170010,QB,forced,0,1.0,0
14241193,14058733,2510,20160110,TE,forced,0,0.0,0
14241194,14058780,2510,20160001,QB,forced,0,1.0,0
14241195,14059025,3410,20170140,RB,forced,1,0.0,0
14241196,14059038,3410,20040001,QB,unforced,0,0.0,0
14241197,14059084,4900,20150001,QB,forced,0,0.0,0
14241198,14059141,4600,20170249,RB,forced,0,1.0,0
14241199,14059254,4600,20170226,WR,forced,1,0.0,0
14241200,14059332,5110,20050001,QB,forced,0,0.0,1
14241201,14059341,2120,20170012,QB,forced,0,0.0,0
14241202,14059355,5110,20070007,RB,forced,0,0.0,0
14241203,14059387,2120,20130027,WR,forced,0,1.0,0
14241405,14061540,325,20180032,QB,unforced,0,0.0,0
14241406,14061587,2520,20140036,QB,forced,0,1.0,0
14241407,14061662,610,20180007,QB,forced,1,0.0,0
14241408,14061724,610,20170172,WR,forced,0,0.0,0
14241409,14061771,750,20170008,RB,forced,1,0.0,0
14241410,14061808,750,20110001,QB,unforced,0,0.0,0
14241411,14061821,4600,20170249,RB,forced,1,0.0,0
14241412,14061862,750,20170008,RB,forced,0,0.0,0
14241413,14061863,750,20120118,WR,forced,0,0.0,0
14241414,14061886,750,20170008,RB,forced,0,0.0,0
14241415,14062001,920,20180021,C,unforced,0,1.0,0
14241416,14062100,5110,20100085,QB,forced,0,0.0,0
14241417,14062125,5110,20140526,RB,forced,1,0.0,0
14241418,14062148,1200,20160135,QB,forced,1,0.0,0
14241419,14062290,3900,20140826,TE,forced,1,1.0,0
14241420,14062351,3900,20170133,WR,unforced,1,0.0,0
14241421,14062370,3900,20170133,WR,unforced,0,0.0,0
14241422,14062377,3900,20170105,RB,forced,0,1.0,0
14241423,14062451,810,20140700,TE,forced,0,1.0,0
14241424,14062584,2120,20150919,WR,forced,0,0.0,0
14241425,14062690,2100,20150002,QB,forced,0,0.0,0
14241426,14062720,2100,20160045,RB,forced,0,1.0,0
14241427,14062750,2200,20180169,RB,forced,0,1.0,0
14241428,14062800,2700,20180042,TE,forced,0,1.0,0
14241429,14062807,2700,20180073,OLB,unforced,0,0.0,0
14241430,14062827,2200,20120001,QB,forced,0,0.0,0
14241431,14062916,3800,20180010,QB,unforced,0,0.0,0
14241432,14062921,4400,20040004,QB,forced,0,1.0,0
14241433,14063159,1800,20060724,CB,unforced,0,1.0,0
14241434,14063197,200,20080003,QB,forced,0,1.0,0
14241435,14063206,200,20080003,QB,forced,0,0.0,0
14241436,14063212,3300,20010032,QB,unforced,0,0.0,0
14241437,14063249,200,20110006,WR,forced,0,1.0,0
14241438,14063310,200,20080003,QB,forced,0,0.0,0
14241439,14063313,200,20180026,WR,forced,0,1.0,0
14241440,14063574,3410,20140531,WR,forced,1,0.0,0
14241441,14063661,4500,20170790,QB,forced,0,0.0,0
14241631,14065539,325,20180032,QB,forced,0,0.0,0
14241632,14065566,325,20180032,QB,forced,0,1.0,0
14241633,14065574,325,20180032,QB,unforced,0,0.0,0
14241634,14065625,325,20160134,RB,forced,0,0.0,0
14241635,14065641,200,20150073,RB,forced,0,0.0,0
14241636,14065659,200,20080003,QB,forced,0,1.0,0
14241637,14065776,920,20160483,WR,unforced,0,1.0,0
14241638,14065806,1400,20180071,RB,forced,0,1.0,0
14241639,14065837,920,20160207,QB,forced,0,1.0,0
14241640,14065890,1200,20150004,WR,forced,0,1.0,0
14241641,14065893,3300,20170696,TE,forced,0,0.0,0
14241642,14065912,1200,20160135,QB,forced,0,0.0,0
14241643,14065916,3300,20010032,QB,forced,0,0.0,0
14241644,14065936,3300,20170067,RB,unforced,1,0.0,0
14241645,14065961,3300,20010032,QB,forced,0,1.0,1
14241646,14065981,1200,20160135,QB,forced,0,1.0,0
14241647,14066077,2510,20160001,QB,forced,0,1.0,0
14241648,14066128,1540,20090001,QB,forced,0,1.0,0
14241649,14066257,3800,20180097,C,unforced,0,0.0,0
14241650,14066277,3800,20180010,QB,forced,1,0.0,0
14241651,14066313,3800,20180097,C,unforced,0,0.0,0
14241652,14066355,2120,20150919,WR,forced,0,0.0,0
14241653,14066443,1050,20180105,WR,forced,0,1.0,0
14241654,14066468,2120,20150919,WR,forced,1,0.0,0
14241655,14066499,2250,20140057,RB,forced,0,1.0,0
14241656,14066507,2200,20120001,QB,forced,0,0.0,1
14241657,14066547,2200,20140010,TE,forced,0,1.0,0
14241658,14066629,2250,20160093,QB,forced,0,0.0,0
14241659,14066680,2700,20130144,WR,unforced,0,0.0,0
14241660,14066703,610,20100667,RB,unforced,0,0.0,0
14241661,14066713,610,20170172,WR,unforced,0,1.0,0
14241662,14066793,610,20180007,QB,forced,0,0.0,0
14241663,14067023,810,20090435,QB,unforced,0,0.0,0
14241664,14067097,810,20170119,RB,forced,0,0.0,0
14241665,14067121,810,20140970,WR,forced,0,1.0,0
14241666,14067158,810,20090435,QB,unforced,0,0.0,0
14241667,14067162,810,20090435,QB,unforced,0,0.0,0
14241668,14067163,810,20090435,QB,forced,0,0.0,0
14241669,14067166,2310,20130063,TE,forced,0,1.0,0
14241670,14067180,2520,20120031,RB,forced,0,1.0,0
14241671,14067210,2520,20160143,RB,forced,0,1.0,0
14241672,14067254,2520,20140036,QB,forced,0,0.0,0
14241673,14067284,2520,20160727,RB,forced,0,1.0,0
14241674,14067353,3700,20100060,WR,forced,1,0.0,0
14241675,14067357,3700,20170761,RB,forced,0,0.0,0
14241676,14067384,3700,20160002,QB,unforced,0,0.0,0
14241677,14067417,5110,20090005,QB,forced,0,0.0,0
14241678,14067469,5110,20130154,RB,forced,0,0.0,0
14241679,14067562,3900,20180165,RB,unforced,0,0.0,0
14241680,14067690,4500,20140043,C,unforced,0,0.0,0
14241681,14067706,4500,20180876,RB,forced,0,1.0,0
14241682,14067723,4500,20180240,WR,unforced,0,1.0,0
14241683,14067862,750,20130182,RB,unforced,1,0.0,0
14241684,14067875,4900,20160801,RB,unforced,0,1.0,0
14241685,14067881,4900,20150521,WR,unforced,0,0.0,0
14241686,14068111,2100,20150002,QB,unforced,0,0.0,0
14241687,14068156,2100,20150002,QB,forced,0,0.0,0
14241857,14069605,1540,20100498,RB,forced,0,1.0,0
14241858,14069627,3800,20180134,RB,forced,0,0.0,0
14241859,14069629,1540,20140106,WR,unforced,0,0.0,0
14241860,14069649,3800,20150086,RB,forced,0,0.0,0
14241861,14069718,3800,20180134,RB,forced,0,0.0,1
14241862,14069775,610,20180007,QB,forced,0,1.0,0
14241863,14069836,3430,20130675,DB,forced,0,0.0,0
14241864,14069837,3430,20100088,WR,forced,0,1.0,0
14241865,14070015,2510,20160001,QB,forced,0,0.0,0
14241866,14070110,1050,20160172,WR,forced,0,1.0,0
14241867,14070156,1050,20140063,WR,forced,0,1.0,0
14241868,14070184,1050,20180001,QB,unforced,0,0.0,0
14241869,14070297,3700,20160002,QB,forced,0,1.0,0
14241870,14070339,1200,20160135,QB,forced,0,1.0,0
14241871,14070399,1200,20120117,C,unforced,0,0.0,0
